Id,Product Name,Energy (kcal),Fat Level (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
15419.0,Whole Milk,61.0,7.66,3.79,7.35,0.76,0.69,5.6,0.33,116.0
15420.0,Soy Milk,56.0,6.55,4.79,1.33,2.23,0.56,2.11,0.28,143.0
,Coconut Milk,50.0,5.31,3.2,11.9,8.64,0.55,2.8,0.91,147.0
15422.0,,67.0,2.2,2.07,7.87,7.7,0.07,6.18,0.39,
15423.0,Whole Milk,,2.25,3.3,10.42,4.45,,6.61,0.36,96.0
15424.0,Skim Milk,51.0,3.21,2.56,1.1,1.74,0.08,4.38,0.14,144.0
15425.0,Oat Milk,41.0,2.72,1.69,10.03,8.62,0.49,2.63,0.73,91.0
15426.0,,66.0,6.93,,8.03,9.07,0.65,7.1,0.64,129.0
15427.0,Coconut Milk,,1.96,2.74,3.68,3.02,0.92,6.49,0.32,
,Whole Milk,62.0,4.76,4.37,9.46,0.81,0.09,4.22,,82.0
15429.0,Coconut Milk,67.0,3.35,0.27,7.31,1.87,0.99,7.32,0.07,147.0
15430.0,,77.0,3.0,1.05,9.75,1.96,0.18,4.02,0.31,142.0
15431.0,Almond Milk,64.0,1.56,3.17,5.26,8.45,,2.26,0.68,128.0
15432.0,,71.0,7.02,0.6,8.5,6.13,0.3,1.41,0.48,94.0
15433.0,Almond Milk,58.0,5.42,3.45,9.33,7.95,0.92,3.96,0.03,132.0
,Skim Milk,78.0,0.79,2.81,4.89,1.69,,,0.19,99.0
15435.0,2% Milk,78.0,1.91,3.9,4.6,6.03,0.63,5.93,0.3,138.0
15436.0,,41.0,3.93,2.91,6.34,,,7.34,0.77,131.0
15437.0,,58.0,7.67,0.45,1.13,6.97,0.63,2.96,0.48,82.0
15438.0,Almond Milk,,1.73,,9.09,8.67,0.77,5.27,0.45,115.0
15439.0,Skim Milk,78.0,0.66,1.13,3.17,5.06,0.63,5.11,0.76,143.0
15440.0,Oat Milk,66.0,2.55,3.77,2.65,8.81,0.8,5.28,0.21,107.0
15441.0,Soy Milk,75.0,6.22,3.0,10.87,1.19,0.38,1.31,0.45,144.0
15442.0,Oat Milk,61.0,1.15,3.14,,2.2,0.11,1.39,0.28,
15443.0,Coconut Milk,56.0,5.01,4.04,2.19,4.25,0.52,2.85,0.01,138.0
15444.0,Skim Milk,55.0,4.0,3.38,7.65,1.9,0.13,2.55,0.38,132.0
15445.0,Skim Milk,77.0,6.35,1.83,7.54,4.44,0.01,4.61,0.25,
15446.0,2% Milk,76.0,2.43,4.18,9.3,4.52,0.46,7.23,0.6,111.0
,,72.0,0.82,1.76,4.28,2.74,0.34,3.21,0.49,103.0
15448.0,,60.0,2.68,4.45,10.66,5.92,0.35,,0.48,
,Oat Milk,62.0,7.2,2.41,9.41,6.92,0.78,4.53,0.36,146.0
15450.0,Cashew Milk,54.0,5.16,1.88,,2.57,0.68,5.92,0.18,
,Whole Milk,66.0,7.7,,7.41,,0.45,4.73,0.62,88.0
15452.0,Skim Milk,46.0,5.37,1.66,1.09,7.61,0.34,,0.93,110.0
15453.0,Oat Milk,57.0,6.03,3.59,11.43,5.7,0.27,4.7,,140.0
15454.0,Coconut Milk,69.0,6.88,2.86,9.24,3.82,0.94,5.81,,108.0
15455.0,,54.0,3.11,2.62,10.17,0.66,0.82,2.9,0.81,115.0
15456.0,Oat Milk,61.0,6.8,1.96,9.96,3.95,0.65,5.05,0.86,143.0
15457.0,Soy Milk,,4.29,2.41,7.64,2.05,0.74,4.19,0.8,143.0
15458.0,Almond Milk,58.0,4.72,0.77,11.08,4.94,0.19,4.07,0.93,127.0
15459.0,Almond Milk,51.0,2.69,3.58,9.3,9.68,0.54,,0.69,122.0
15460.0,Skim Milk,54.0,6.98,4.15,6.24,8.23,0.3,2.82,0.87,88.0
15461.0,Coconut Milk,57.0,4.7,0.75,10.41,2.31,,7.93,,94.0
15462.0,2% Milk,80.0,6.22,0.3,9.26,9.44,0.15,,0.22,144.0
15463.0,2% Milk,46.0,2.5,4.73,,3.19,0.27,4.75,0.64,119.0
15464.0,Whole Milk,52.0,7.8,2.52,,4.88,0.78,5.4,0.1,108.0
15465.0,Whole Milk,66.0,5.12,,,7.43,0.26,2.29,,125.0
15466.0,Soy Milk,64.0,3.56,4.55,10.06,8.62,,5.4,0.69,84.0
15467.0,Oat Milk,58.0,,3.82,5.76,0.73,0.98,3.52,0.21,125.0
15468.0,Cashew Milk,42.0,7.47,2.33,11.43,6.01,0.97,3.79,0.28,104.0
15469.0,Almond Milk,74.0,3.34,1.5,6.34,8.14,0.91,1.23,0.89,123.0
15470.0,Skim Milk,56.0,,1.77,11.73,4.4,,5.33,0.07,85.0
15471.0,Whole Milk,,2.31,2.26,3.66,1.34,0.18,7.86,0.82,113.0
15472.0,Cashew Milk,63.0,4.03,1.64,3.72,,0.56,4.1,0.71,114.0
15473.0,Whole Milk,62.0,3.98,0.57,2.94,4.77,0.31,,0.18,92.0
15474.0,Soy Milk,78.0,7.75,4.4,6.5,3.27,0.93,6.91,0.58,132.0
15475.0,Oat Milk,54.0,7.11,4.76,9.78,6.02,0.31,4.47,0.9,
15476.0,Soy Milk,53.0,7.26,0.4,2.0,5.88,0.01,4.29,0.63,82.0
15477.0,Oat Milk,74.0,4.57,3.4,1.44,6.25,0.37,7.24,0.12,116.0
15478.0,2% Milk,43.0,0.55,3.1,6.41,1.16,0.28,4.17,0.56,110.0
15479.0,,,6.07,1.96,6.97,6.83,0.18,4.45,0.63,140.0
15480.0,Oat Milk,41.0,5.31,4.99,11.63,3.98,0.86,4.65,0.5,98.0
15481.0,Oat Milk,79.0,6.58,3.0,11.75,6.9,0.76,5.24,0.96,88.0
15482.0,Soy Milk,73.0,2.42,1.29,10.44,3.29,0.7,5.8,0.72,134.0
15483.0,Almond Milk,65.0,5.23,0.94,,2.6,0.29,3.77,,149.0
15484.0,,50.0,6.87,1.53,6.06,9.76,0.26,4.38,0.39,121.0
15485.0,Whole Milk,60.0,3.25,,7.97,2.39,0.95,7.17,0.52,116.0
15486.0,2% Milk,80.0,1.4,1.48,3.99,4.35,0.43,1.17,0.16,83.0
15487.0,Coconut Milk,52.0,0.57,2.14,9.07,,1.0,3.9,0.08,112.0
15488.0,Skim Milk,42.0,5.3,3.13,3.91,7.74,0.15,1.68,0.48,145.0
15489.0,Almond Milk,72.0,1.45,4.53,11.98,1.37,0.29,7.58,,122.0
15490.0,2% Milk,73.0,4.69,1.1,3.11,4.62,0.81,6.15,0.96,
15491.0,2% Milk,48.0,7.17,4.47,3.97,5.44,0.38,7.77,0.15,139.0
15492.0,Whole Milk,45.0,5.76,2.91,9.9,0.58,0.12,6.33,,91.0
15493.0,,54.0,2.03,4.83,7.59,8.34,0.06,2.96,0.17,114.0
,2% Milk,80.0,2.75,3.93,2.61,9.65,0.72,3.6,0.99,132.0
15495.0,Almond Milk,77.0,1.95,1.05,9.79,9.1,0.57,6.43,0.95,145.0
,Soy Milk,47.0,1.32,1.05,8.28,,0.88,5.87,0.22,136.0
15497.0,Skim Milk,63.0,4.03,1.49,3.96,3.69,0.97,2.45,0.67,113.0
15498.0,Skim Milk,79.0,3.83,1.98,,1.46,0.36,1.18,0.48,86.0
15499.0,Almond Milk,75.0,3.25,1.74,,5.55,0.26,5.28,0.76,137.0
15500.0,Coconut Milk,64.0,5.23,2.08,9.11,7.59,0.02,7.56,0.05,107.0
15501.0,Whole Milk,,4.11,,9.97,6.0,0.04,6.7,0.97,99.0
15502.0,2% Milk,56.0,4.23,4.04,6.16,8.17,,4.31,0.54,121.0
15503.0,,54.0,4.26,2.94,6.48,1.02,0.61,1.82,0.55,86.0
15504.0,Cashew Milk,68.0,5.46,3.97,1.53,3.58,0.49,1.17,0.27,115.0
15505.0,2% Milk,58.0,7.13,,10.21,7.22,0.17,4.21,0.64,147.0
15506.0,2% Milk,67.0,3.0,4.19,3.63,7.48,0.06,7.38,,134.0
15507.0,Oat Milk,48.0,5.82,3.61,2.99,0.69,0.65,7.81,0.5,118.0
15508.0,Coconut Milk,53.0,5.77,2.73,1.5,,0.65,2.8,0.2,104.0
15509.0,Whole Milk,75.0,2.7,4.79,7.07,5.02,0.68,5.57,0.69,86.0
15510.0,2% Milk,78.0,5.57,0.69,4.19,3.53,0.32,1.49,0.22,136.0
15511.0,Whole Milk,74.0,7.72,0.42,3.74,0.52,0.75,6.26,0.18,105.0
15512.0,Cashew Milk,78.0,0.59,0.83,1.03,6.31,0.28,4.72,0.92,121.0
15513.0,2% Milk,56.0,7.85,4.64,6.66,9.96,0.6,3.32,0.16,94.0
15514.0,,50.0,3.32,0.48,3.98,6.62,0.74,,0.92,100.0
15515.0,Whole Milk,60.0,5.26,1.06,5.6,2.94,,5.24,0.9,149.0
15516.0,Almond Milk,55.0,2.31,2.06,3.67,0.71,0.19,1.97,0.21,
15517.0,Soy Milk,70.0,3.8,1.11,3.66,9.5,,6.96,0.47,98.0
15518.0,Oat Milk,69.0,1.6,0.21,,5.05,0.79,6.59,,129.0
15519.0,Skim Milk,69.0,2.59,2.65,9.6,9.54,0.35,1.41,0.63,134.0
15520.0,Oat Milk,,5.42,1.62,,1.97,0.03,3.26,0.84,106.0
15521.0,Coconut Milk,55.0,,0.5,6.88,0.69,0.27,2.44,0.64,147.0
15522.0,Coconut Milk,47.0,3.5,0.49,1.85,5.3,0.63,3.5,0.57,141.0
15523.0,Soy Milk,75.0,2.32,3.06,9.37,3.07,0.23,2.7,0.96,136.0
15524.0,Oat Milk,71.0,4.35,,7.52,,0.78,,0.69,110.0
15525.0,Coconut Milk,78.0,3.35,2.15,5.31,3.58,0.82,,,81.0
15526.0,Cashew Milk,48.0,3.19,3.64,11.48,2.43,,2.12,0.49,118.0
15527.0,2% Milk,54.0,7.38,3.59,11.86,3.46,,1.5,0.2,149.0
15528.0,Whole Milk,56.0,2.92,3.81,,2.24,0.92,6.96,0.89,89.0
15529.0,Skim Milk,64.0,4.3,0.63,11.96,6.92,0.63,,0.7,83.0
15530.0,Cashew Milk,41.0,4.23,,3.38,9.81,0.45,6.07,0.42,97.0
15531.0,Skim Milk,40.0,5.72,0.5,3.59,7.06,0.31,4.17,0.7,101.0
15532.0,2% Milk,67.0,1.41,2.58,4.11,9.02,0.83,,0.78,129.0
15533.0,Almond Milk,80.0,1.14,4.53,2.5,5.73,0.12,,0.61,148.0
,Coconut Milk,58.0,4.88,3.4,11.74,4.3,0.21,4.29,0.38,94.0
15535.0,Whole Milk,67.0,7.21,3.52,,,0.97,2.92,0.98,
15536.0,Soy Milk,44.0,7.5,0.5,11.04,6.79,0.13,,0.09,100.0
,Cashew Milk,75.0,,3.55,10.7,6.24,0.76,1.45,0.1,83.0
,Whole Milk,53.0,7.96,3.19,6.02,0.66,,2.32,0.86,104.0
15539.0,Oat Milk,53.0,6.59,4.96,2.24,2.14,0.03,1.13,0.03,121.0
15540.0,Whole Milk,57.0,4.68,3.4,10.26,,0.25,3.61,0.09,
15541.0,Oat Milk,75.0,2.62,3.19,4.76,8.51,0.35,6.34,0.33,121.0
15542.0,Soy Milk,47.0,3.95,,6.15,5.32,0.97,7.83,0.69,85.0
15543.0,Whole Milk,68.0,0.87,4.57,4.9,,,7.42,0.07,113.0
15544.0,Almond Milk,74.0,3.87,3.21,8.19,9.89,0.22,,0.67,106.0
15545.0,Cashew Milk,75.0,3.71,1.22,,7.52,0.11,4.19,0.65,
,Soy Milk,,1.33,1.22,7.26,,0.78,1.33,0.5,
15547.0,,58.0,5.33,2.09,7.15,2.32,0.53,5.35,,102.0
15548.0,Almond Milk,,4.6,4.18,7.73,8.43,0.53,2.41,0.93,142.0
15549.0,2% Milk,56.0,7.37,4.82,4.13,5.5,0.86,2.23,,124.0
15550.0,Oat Milk,72.0,2.75,4.93,7.33,5.84,0.29,,,135.0
15551.0,Soy Milk,49.0,1.2,0.3,5.63,0.7,0.99,2.43,0.08,118.0
15552.0,Oat Milk,58.0,1.74,4.37,11.47,,0.1,6.83,0.05,134.0
15553.0,2% Milk,79.0,2.41,3.81,10.37,9.77,0.87,2.21,0.54,120.0
15554.0,Almond Milk,50.0,4.93,0.13,2.17,1.01,0.48,,0.1,84.0
15555.0,2% Milk,75.0,1.37,1.4,2.49,6.93,0.2,3.34,0.22,118.0
15556.0,Cashew Milk,52.0,5.85,2.44,2.58,,0.81,,,121.0
15557.0,Almond Milk,46.0,3.83,4.37,4.88,7.96,0.07,6.42,0.23,126.0
15558.0,Cashew Milk,64.0,5.59,2.88,1.84,6.27,0.87,5.15,0.22,139.0
15559.0,Cashew Milk,40.0,,4.56,4.51,3.3,0.28,,0.04,128.0
15560.0,2% Milk,70.0,4.03,1.63,7.38,5.24,0.33,2.11,0.51,80.0
15561.0,,65.0,1.94,2.67,4.19,8.28,0.06,2.94,0.36,90.0
15562.0,Cashew Milk,79.0,6.21,4.37,11.57,4.74,0.04,1.45,0.01,88.0
15563.0,Oat Milk,73.0,7.36,0.22,3.89,2.03,0.81,3.0,0.11,108.0
15564.0,Almond Milk,55.0,6.61,0.29,2.09,5.38,0.03,1.39,0.7,126.0
15565.0,Coconut Milk,73.0,1.96,1.68,,3.09,0.68,1.09,0.23,121.0
15566.0,Whole Milk,41.0,0.89,2.81,9.69,6.4,0.9,1.68,0.6,82.0
15567.0,Cashew Milk,43.0,6.08,3.81,4.95,,0.2,6.01,0.07,107.0
15568.0,2% Milk,50.0,3.92,4.13,3.24,5.03,0.82,5.83,0.39,85.0
15569.0,Skim Milk,58.0,2.44,3.56,5.72,2.58,0.36,3.18,0.58,140.0
15570.0,Almond Milk,52.0,7.26,0.9,2.14,4.19,0.61,5.07,0.04,121.0
15571.0,Soy Milk,71.0,1.94,1.63,2.48,1.85,0.55,4.9,0.1,109.0
15572.0,Cashew Milk,71.0,6.88,,8.21,0.82,0.29,3.65,0.26,108.0
15573.0,Coconut Milk,,7.86,,2.69,7.98,0.94,4.59,0.67,85.0
15574.0,2% Milk,54.0,4.61,4.9,3.89,2.6,0.44,5.22,0.82,128.0
,Almond Milk,46.0,4.57,0.69,5.91,4.34,0.15,2.93,,125.0
15576.0,Coconut Milk,40.0,1.23,3.55,10.81,,0.51,7.92,0.18,133.0
15577.0,Coconut Milk,80.0,0.51,3.5,1.51,6.94,0.96,3.13,0.12,144.0
15578.0,Coconut Milk,49.0,1.88,5.0,10.13,6.99,0.53,1.32,0.55,111.0
15579.0,2% Milk,74.0,2.16,2.47,6.12,9.46,0.59,4.89,0.66,144.0
15580.0,Oat Milk,42.0,4.76,4.4,1.76,2.71,0.71,,0.4,87.0
15581.0,Oat Milk,71.0,4.88,0.61,3.99,8.09,0.32,,0.57,80.0
,Skim Milk,47.0,3.38,3.61,10.9,9.94,0.55,6.56,,135.0
15583.0,2% Milk,42.0,1.74,0.67,9.54,3.18,0.39,,0.56,93.0
15584.0,Soy Milk,59.0,,2.49,6.64,3.94,,6.24,0.1,
15585.0,Soy Milk,77.0,7.17,3.71,10.46,6.59,0.33,3.07,0.45,140.0
15586.0,Oat Milk,57.0,5.34,,6.17,3.01,0.24,4.87,,82.0
15587.0,Cashew Milk,61.0,7.03,2.87,,5.24,0.02,2.37,0.98,113.0
15588.0,Oat Milk,45.0,1.95,4.96,8.49,3.57,0.82,7.77,0.61,108.0
15589.0,2% Milk,76.0,4.81,0.54,4.98,9.35,0.28,4.67,0.59,139.0
15590.0,Skim Milk,57.0,6.16,1.96,,4.54,0.63,5.96,0.27,103.0
15591.0,Cashew Milk,78.0,6.73,2.87,7.64,1.25,0.34,3.64,,107.0
15592.0,Almond Milk,76.0,6.38,4.45,6.15,0.87,,6.31,0.4,
15593.0,Soy Milk,66.0,3.97,2.43,,2.51,0.3,1.95,0.66,81.0
15594.0,Cashew Milk,,2.97,,10.85,4.39,0.54,7.34,0.43,116.0
15595.0,,40.0,7.56,,4.96,9.38,,4.27,0.22,90.0
15596.0,Oat Milk,46.0,5.72,1.76,3.16,1.78,0.85,5.26,0.62,88.0
,Soy Milk,78.0,0.59,3.39,,4.45,0.23,4.17,0.3,121.0
15598.0,Cashew Milk,54.0,3.88,3.47,1.15,4.23,0.1,5.97,0.02,146.0
15599.0,Almond Milk,42.0,4.32,0.62,5.26,8.97,0.84,6.7,0.08,109.0
,Almond Milk,58.0,2.81,2.04,9.9,6.91,0.65,2.52,0.77,98.0
15601.0,2% Milk,71.0,,4.51,,6.67,0.34,2.05,0.99,137.0
15602.0,Soy Milk,,2.23,2.43,4.44,8.15,0.76,7.05,0.92,
15603.0,Oat Milk,79.0,3.38,0.34,3.16,1.14,0.75,4.15,0.25,102.0
15604.0,2% Milk,51.0,2.36,0.5,,3.68,0.53,5.2,0.99,139.0
15605.0,Soy Milk,62.0,5.77,3.84,,,0.69,6.3,0.59,83.0
15606.0,Skim Milk,70.0,3.21,4.71,3.07,4.97,0.42,3.74,,110.0
15607.0,,57.0,1.86,3.74,9.46,6.0,,3.7,0.88,148.0
15608.0,Skim Milk,57.0,3.84,0.83,8.61,6.75,0.39,3.14,,116.0
15609.0,2% Milk,61.0,6.48,0.77,8.18,4.99,0.12,5.18,0.16,118.0
15610.0,,75.0,7.87,0.93,8.02,7.25,0.39,,0.23,111.0
15611.0,Cashew Milk,56.0,5.58,4.09,9.92,8.35,0.55,,0.97,93.0
15612.0,Coconut Milk,57.0,4.34,3.33,11.98,,0.52,3.26,0.48,103.0
15613.0,Almond Milk,54.0,3.69,2.21,10.84,0.56,0.14,7.95,0.9,140.0
15614.0,Almond Milk,56.0,3.09,4.02,2.18,1.91,0.37,7.35,0.91,123.0
15615.0,,47.0,6.98,3.86,7.69,8.75,0.68,2.37,0.23,128.0
15616.0,Soy Milk,57.0,0.56,3.98,,5.41,0.05,2.87,0.39,128.0
15617.0,Skim Milk,72.0,,3.68,7.06,,0.03,3.09,0.77,
15618.0,Cashew Milk,48.0,7.61,3.74,3.61,8.21,0.43,1.8,0.93,
15619.0,Coconut Milk,43.0,2.34,3.9,8.16,9.81,0.46,,0.16,117.0
15620.0,,69.0,1.98,1.47,8.89,,0.51,1.81,0.62,113.0
15621.0,Cashew Milk,75.0,2.6,0.99,9.61,0.61,0.13,2.92,0.29,115.0
15622.0,2% Milk,64.0,1.07,3.27,7.31,2.81,0.05,6.91,0.51,115.0
15623.0,Skim Milk,43.0,1.68,4.36,7.85,8.21,0.73,7.95,0.49,143.0
15624.0,Almond Milk,69.0,0.8,4.82,8.03,9.37,0.24,3.89,0.48,110.0
15625.0,Whole Milk,52.0,3.29,1.98,5.37,7.6,0.01,3.66,0.02,
15626.0,,79.0,0.68,3.43,10.75,,0.99,5.68,0.82,
15627.0,Almond Milk,57.0,4.01,1.28,,5.06,0.15,,0.65,
15628.0,2% Milk,57.0,2.87,,9.14,,,3.13,0.43,107.0
,Soy Milk,62.0,7.54,4.95,3.73,,0.32,3.17,0.18,121.0
15630.0,2% Milk,73.0,4.57,4.13,7.42,6.56,,5.76,0.55,147.0
15631.0,Cashew Milk,77.0,,4.31,9.55,2.1,0.22,3.56,0.15,144.0
15632.0,Soy Milk,46.0,7.54,2.85,5.57,9.56,0.55,1.62,,143.0
15633.0,2% Milk,51.0,2.16,3.42,8.05,8.81,,,0.96,101.0
15634.0,Almond Milk,45.0,1.15,2.89,6.33,5.28,0.51,4.0,0.71,129.0
15635.0,,79.0,2.59,3.99,3.32,1.72,0.67,2.7,0.07,89.0
,Oat Milk,74.0,5.64,0.2,9.54,7.21,0.18,5.3,0.21,89.0
15637.0,Almond Milk,43.0,,3.63,7.26,7.01,0.21,1.07,0.72,114.0
15638.0,Cashew Milk,80.0,2.03,1.33,11.01,6.57,0.38,7.03,0.86,126.0
15639.0,Oat Milk,67.0,5.42,2.57,3.35,2.59,0.64,3.4,0.6,135.0
15640.0,Soy Milk,56.0,1.99,0.96,1.72,6.69,0.96,2.07,0.95,108.0
15641.0,2% Milk,62.0,4.7,0.26,3.36,8.39,0.21,,0.35,99.0
15642.0,Whole Milk,57.0,6.25,2.45,11.92,2.94,0.13,1.79,0.71,
15643.0,Soy Milk,,7.22,3.55,,8.32,0.11,1.53,0.54,145.0
15644.0,Cashew Milk,59.0,7.32,3.18,10.87,9.34,0.95,5.64,0.12,102.0
15645.0,Skim Milk,76.0,,0.69,2.71,1.35,0.6,3.2,,107.0
15646.0,Almond Milk,41.0,,2.99,4.03,6.3,0.81,4.77,0.51,140.0
15647.0,Cashew Milk,66.0,4.35,3.29,10.24,5.95,0.2,,0.53,85.0
15648.0,,74.0,5.95,,5.74,4.61,0.93,4.37,0.67,99.0
15649.0,Cashew Milk,47.0,7.69,1.88,11.04,2.63,0.84,1.85,0.33,137.0
15650.0,,40.0,3.26,3.18,8.24,3.77,0.01,4.17,0.16,101.0
,Oat Milk,57.0,1.1,0.32,,,0.09,3.89,0.54,130.0
15652.0,Cashew Milk,,2.09,2.85,3.32,9.28,0.17,5.98,0.37,89.0
15653.0,Skim Milk,64.0,2.55,4.48,3.56,6.07,0.56,2.12,0.0,142.0
15654.0,Coconut Milk,57.0,4.79,3.6,5.76,3.71,0.92,1.25,,117.0
15655.0,Coconut Milk,44.0,4.6,2.53,4.96,7.24,0.8,3.1,0.35,106.0
,Soy Milk,52.0,,4.91,8.17,9.22,,1.96,0.2,135.0
15657.0,2% Milk,43.0,3.16,2.72,9.06,7.5,0.1,2.16,0.06,136.0
15658.0,Soy Milk,50.0,7.88,2.17,2.99,2.29,0.04,3.15,0.4,119.0
15659.0,Oat Milk,42.0,5.15,3.71,11.97,,0.92,6.82,0.81,92.0
15660.0,Almond Milk,43.0,5.42,3.34,2.08,,,5.79,0.39,117.0
15661.0,2% Milk,77.0,7.03,3.14,5.74,9.94,0.49,2.25,0.18,
15662.0,2% Milk,56.0,3.53,4.21,11.67,,0.87,4.46,0.43,125.0
15663.0,Coconut Milk,67.0,,4.65,7.38,1.2,0.51,5.45,0.88,132.0
15664.0,2% Milk,46.0,6.89,0.2,3.21,,0.99,5.81,0.43,
15665.0,,68.0,1.5,2.81,11.72,8.67,0.7,,0.62,117.0
15666.0,Whole Milk,,,3.16,11.9,4.64,0.15,6.59,0.17,138.0
15667.0,Almond Milk,54.0,2.95,3.02,,,0.56,1.76,0.46,85.0
15668.0,Oat Milk,48.0,7.36,2.32,11.82,5.54,0.74,3.95,0.58,84.0
15669.0,Cashew Milk,73.0,1.48,1.37,,9.27,,7.37,0.27,
15670.0,,65.0,6.81,3.14,10.23,5.82,0.79,4.96,0.98,98.0
15671.0,Soy Milk,76.0,4.23,3.82,9.0,7.15,0.78,5.72,0.52,89.0
15672.0,Skim Milk,57.0,,0.21,4.2,4.04,0.86,,,96.0
15673.0,Oat Milk,,6.47,3.49,1.88,9.29,0.39,7.08,0.86,
15674.0,Oat Milk,65.0,6.53,,1.9,2.61,0.95,3.02,0.76,105.0
15675.0,Skim Milk,,,3.03,5.39,0.84,0.35,6.01,0.25,115.0
,Skim Milk,58.0,7.64,0.75,1.37,2.29,0.21,7.96,0.63,
15677.0,Almond Milk,46.0,2.23,2.43,4.51,,0.64,,0.22,84.0
15678.0,Skim Milk,50.0,6.22,0.2,1.79,3.5,0.51,4.16,0.05,124.0
15679.0,Coconut Milk,58.0,6.45,3.45,3.35,9.99,0.32,7.43,0.24,124.0
15680.0,2% Milk,,4.46,0.69,7.88,5.73,0.37,3.28,0.11,105.0
15681.0,Almond Milk,80.0,7.93,1.76,4.38,7.54,0.64,6.13,0.2,120.0
15682.0,Almond Milk,43.0,6.74,4.86,3.28,8.86,0.06,3.43,,148.0
15683.0,Oat Milk,61.0,5.89,1.39,3.81,6.39,0.89,1.36,0.35,124.0
15684.0,Coconut Milk,,5.98,3.06,4.68,5.89,0.06,1.03,0.62,138.0
15685.0,Skim Milk,64.0,0.79,4.75,11.45,4.28,0.87,6.95,0.85,130.0
15686.0,Soy Milk,65.0,3.89,4.62,10.9,,0.08,4.03,0.15,138.0
15687.0,Soy Milk,69.0,4.05,,10.01,5.69,0.91,5.14,,115.0
15688.0,Coconut Milk,55.0,,1.61,,7.48,0.4,5.24,0.93,85.0
15689.0,Oat Milk,55.0,1.86,1.27,5.69,6.7,0.03,4.98,0.82,126.0
15690.0,2% Milk,69.0,1.51,1.61,5.78,0.65,,4.64,0.87,105.0
15691.0,Cashew Milk,56.0,4.44,,9.44,5.15,0.8,,0.05,150.0
15692.0,Coconut Milk,57.0,7.02,1.2,10.52,0.76,0.34,3.23,0.86,114.0
15693.0,Oat Milk,68.0,7.27,,8.76,5.16,0.58,3.55,0.13,
15694.0,Cashew Milk,43.0,,2.94,11.33,,0.69,,,95.0
15695.0,Almond Milk,51.0,4.9,0.28,5.2,6.96,0.97,1.9,0.83,107.0
,,,0.5,0.89,9.99,2.02,,3.43,0.37,108.0
15697.0,2% Milk,69.0,2.85,4.01,3.77,3.02,0.38,2.13,0.45,95.0
15698.0,Whole Milk,47.0,5.57,4.23,2.05,9.75,0.58,4.21,0.04,126.0
15699.0,Skim Milk,52.0,2.07,4.11,6.5,,0.29,2.01,0.84,145.0
15700.0,Coconut Milk,61.0,2.47,0.34,9.24,9.32,0.89,3.02,0.78,136.0
15701.0,Whole Milk,53.0,1.24,1.7,1.22,6.47,0.15,3.97,0.87,97.0
15702.0,2% Milk,49.0,2.88,3.98,4.49,3.69,0.41,7.75,0.1,
15703.0,Coconut Milk,51.0,3.4,2.74,2.34,5.43,0.22,4.54,0.93,149.0
,Soy Milk,,6.28,4.8,5.93,4.09,0.3,6.49,0.56,80.0
15705.0,Soy Milk,45.0,,4.41,4.44,1.83,0.1,4.14,0.57,104.0
15706.0,2% Milk,53.0,4.77,3.01,2.04,7.62,0.59,2.2,0.31,90.0
15707.0,Cashew Milk,55.0,1.01,3.47,11.94,6.45,0.32,1.67,0.07,98.0
15708.0,Whole Milk,,,0.4,11.24,8.26,0.93,3.83,0.33,121.0
15709.0,Coconut Milk,74.0,4.73,0.85,6.39,4.21,0.93,4.9,0.96,88.0
15710.0,Soy Milk,63.0,1.55,4.15,1.78,9.53,0.35,2.45,0.76,92.0
15711.0,Cashew Milk,64.0,5.35,0.56,11.35,5.53,0.53,7.85,0.54,131.0
15712.0,Oat Milk,56.0,7.59,0.12,3.18,9.58,0.87,3.02,0.33,150.0
15713.0,2% Milk,71.0,2.89,3.36,3.84,,,,,136.0
15714.0,2% Milk,45.0,5.41,,4.41,3.84,0.43,7.54,0.1,138.0
,Soy Milk,46.0,7.9,3.1,6.37,4.97,0.63,4.54,0.14,106.0
15716.0,Whole Milk,54.0,,2.13,8.05,2.71,0.47,5.2,0.39,103.0
15717.0,Whole Milk,,4.41,2.91,5.15,9.98,0.65,4.08,,110.0
15718.0,,71.0,7.89,4.99,9.95,7.56,,,,132.0
15719.0,Whole Milk,65.0,5.32,1.79,10.31,0.54,0.18,7.33,0.05,95.0
15720.0,Soy Milk,73.0,2.03,1.34,,4.26,0.83,3.5,0.53,130.0
,Cashew Milk,42.0,2.02,4.79,4.82,0.9,,3.94,0.05,86.0
15722.0,Almond Milk,48.0,0.69,0.16,3.62,3.28,0.49,7.09,,98.0
15723.0,Soy Milk,59.0,1.25,3.22,11.9,6.79,0.73,1.34,0.47,94.0
15724.0,Soy Milk,44.0,7.89,4.9,9.25,2.11,0.21,6.31,0.99,86.0
15725.0,Oat Milk,45.0,4.25,1.5,3.63,5.35,0.34,1.41,0.53,118.0
15726.0,Whole Milk,40.0,6.99,2.88,5.08,9.45,0.38,2.66,0.87,
15727.0,2% Milk,66.0,3.73,1.22,,9.43,0.27,,,
15728.0,2% Milk,80.0,2.14,0.7,8.4,3.09,0.7,5.68,0.83,137.0
15729.0,Oat Milk,52.0,1.74,4.03,2.13,,0.48,7.8,0.44,90.0
