Id,Product Name,Energy (kcal),Fat Proportion (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
11230,Whole Milk,44,3.05,2.92,2.22,2.49,0.99,1.14,0.84,107
11231,2% Milk,54,3.26,4.33,1.01,4.69,0.06,4.66,0.94,145
11232,Almond Milk,74,2.33,0.39,5.72,7.09,0.99,6.69,0.75,94
11233,Cashew Milk,72,1.31,2.47,10.4,2.25,0.18,3.57,0.34,98
11234,Almond Milk,61,6.66,2.63,4.38,9.32,0.13,7.64,0.32,109
11235,Skim Milk,62,1.88,1.19,6.13,7.69,0.64,6.73,0.59,88
11236,Whole Milk,49,4.99,4.19,7.84,5.42,0.95,7.91,0.71,117
11237,Cashew Milk,70,5.76,2.83,11.93,5.0,0.83,6.64,0.06,87
11238,Almond Milk,52,6.04,0.37,2.81,2.85,0.97,5.3,0.24,150
11239,Oat Milk,78,7.1,0.6,9.05,6.84,0.58,7.45,0.64,112
11240,2% Milk,77,2.65,1.72,5.37,8.78,0.73,1.82,0.08,129
11241,Whole Milk,68,1.5,0.37,8.45,4.4,0.87,1.36,0.19,100
11242,Oat Milk,41,4.77,2.04,5.26,6.35,0.16,7.38,0.14,88
11243,Almond Milk,80,3.94,1.88,6.16,0.95,0.89,4.42,0.8,149
11244,Soy Milk,71,2.36,1.11,7.4,1.89,0.06,3.7,0.99,141
11245,2% Milk,71,3.95,4.82,3.97,5.73,0.63,6.69,0.75,123
11246,Whole Milk,53,4.48,3.85,8.88,6.67,0.07,7.41,0.7,127
11247,Soy Milk,51,2.68,3.01,9.95,3.87,0.67,2.7,0.67,115
11248,2% Milk,42,7.95,3.41,4.85,5.47,0.94,3.71,0.62,141
11249,Cashew Milk,61,5.11,4.44,9.75,2.54,0.59,6.37,0.23,96
11250,Almond Milk,52,2.44,1.93,4.39,1.57,0.93,2.21,0.72,136
11251,Coconut Milk,74,5.29,1.55,8.83,10.0,0.92,6.59,0.47,149
11252,Skim Milk,79,2.98,0.35,3.06,1.35,0.18,7.93,0.45,104
11253,Whole Milk,70,3.19,3.0,5.56,1.37,0.32,3.25,0.51,91
11254,Soy Milk,56,7.26,0.43,2.47,4.16,0.11,7.24,0.46,139
11255,Whole Milk,61,2.34,2.27,11.66,4.12,0.73,7.11,0.45,105
11256,2% Milk,78,2.61,4.74,6.89,9.75,0.19,5.15,0.5,149
11257,Oat Milk,44,0.55,3.1,7.3,2.51,0.61,1.9,0.12,134
11258,Whole Milk,59,2.79,2.72,9.67,5.85,0.08,6.17,0.86,129
11259,Skim Milk,45,2.54,2.29,7.96,1.98,0.53,1.14,0.6,148
11260,Coconut Milk,75,7.84,2.62,8.78,2.9,0.98,2.35,0.71,107
11261,Oat Milk,55,7.95,1.79,9.06,2.44,0.88,1.93,0.93,129
11262,Coconut Milk,64,5.78,1.35,7.27,7.75,0.67,3.13,0.22,146
11263,Soy Milk,51,4.22,1.76,4.75,2.33,0.93,5.3,0.06,104
11264,Soy Milk,40,5.63,0.73,10.95,3.11,0.39,5.56,0.06,83
11265,Whole Milk,47,3.81,3.57,6.35,7.87,0.2,1.06,0.77,103
11266,Coconut Milk,64,7.73,3.86,2.12,3.67,0.13,2.74,0.88,145
11267,Soy Milk,64,2.34,1.47,6.53,4.77,0.9,6.83,0.69,150
11268,Soy Milk,67,6.47,3.36,9.37,1.0,0.59,1.86,0.15,88
11269,Skim Milk,41,3.56,2.06,7.67,2.32,0.75,3.05,0.33,114
11270,Almond Milk,50,3.38,2.36,8.4,7.87,0.29,7.03,0.03,139
11271,Almond Milk,64,0.51,4.83,9.07,5.95,0.91,7.93,0.75,112
11272,Whole Milk,64,1.75,0.47,2.92,4.12,0.53,2.64,0.48,134
11273,Soy Milk,66,5.02,3.56,10.42,4.51,0.74,3.81,0.2,89
11274,Almond Milk,52,6.42,3.0,8.27,6.02,0.44,2.82,0.94,128
11275,Skim Milk,43,3.2,4.0,7.8,8.31,0.86,3.0,0.24,144
11276,Soy Milk,80,4.97,3.45,5.29,6.71,0.82,2.57,0.91,126
11277,Almond Milk,42,2.59,2.63,9.66,9.73,0.0,7.61,0.67,132
11278,Coconut Milk,49,3.24,1.5,1.8,2.4,0.41,6.77,0.72,94
11279,2% Milk,59,4.4,0.45,11.83,9.19,0.49,4.47,0.38,123
11280,Almond Milk,78,5.5,1.57,7.57,8.49,0.2,2.0,0.92,94
11281,Almond Milk,43,2.02,2.57,5.86,8.34,0.14,2.88,0.27,114
11282,Coconut Milk,60,4.57,0.78,8.32,1.75,0.81,1.01,0.15,148
11283,2% Milk,41,4.54,4.0,8.0,2.03,0.0,4.39,0.64,149
11284,Soy Milk,48,5.91,1.26,5.47,2.61,0.66,4.23,0.41,118
11285,Almond Milk,57,3.28,2.05,8.63,2.09,0.06,4.15,0.11,128
11286,2% Milk,56,2.75,0.95,3.13,6.74,0.93,3.93,0.71,112
11287,Skim Milk,52,5.87,1.52,9.27,1.78,0.56,4.66,0.45,85
11288,2% Milk,61,6.27,1.36,7.11,6.49,0.11,2.2,0.22,121
11289,Whole Milk,78,1.03,1.46,11.19,4.32,0.76,7.81,0.59,119
11290,Soy Milk,54,7.48,4.84,2.72,7.35,1.0,6.69,0.95,108
11291,Oat Milk,63,2.73,1.59,3.25,8.34,0.33,3.54,0.55,86
11292,Soy Milk,70,3.38,0.15,9.34,4.68,0.03,2.01,0.68,132
11293,Oat Milk,40,7.59,4.15,8.39,1.89,0.5,6.19,0.48,93
11294,Soy Milk,45,1.3,1.0,10.51,8.08,0.9,3.79,0.32,104
11295,Skim Milk,41,4.21,3.32,4.2,7.31,0.96,7.59,0.99,117
11296,2% Milk,55,2.53,2.29,5.47,3.95,0.06,2.89,0.01,130
11297,Coconut Milk,69,5.07,2.54,1.24,4.13,0.29,3.46,0.02,87
11298,Whole Milk,61,5.81,3.09,7.04,1.57,0.66,7.54,0.43,101
11299,Almond Milk,76,6.23,3.51,5.36,8.14,0.55,1.27,0.14,91
11300,Whole Milk,61,2.75,4.6,10.38,6.34,0.73,2.18,0.83,93
11301,Cashew Milk,57,5.91,2.07,11.95,9.63,0.01,5.29,0.78,124
11302,Almond Milk,79,4.27,0.73,3.37,2.51,0.44,3.76,0.44,80
11303,Coconut Milk,58,6.02,0.91,6.47,1.21,0.26,1.89,0.58,105
11304,Cashew Milk,53,2.11,4.89,7.82,6.24,0.73,2.23,0.85,91
11305,2% Milk,69,1.9,2.11,8.46,7.97,0.74,3.84,0.16,132
11306,Coconut Milk,73,6.26,1.01,4.26,4.15,0.93,4.12,0.62,87
11307,Skim Milk,76,2.44,2.51,2.16,1.52,0.92,3.38,0.94,101
11308,2% Milk,58,4.59,1.8,6.97,9.79,0.41,7.2,0.05,117
11309,Cashew Milk,67,6.09,1.61,7.58,5.78,0.49,7.97,0.88,92
11310,Oat Milk,44,0.65,1.82,10.69,2.32,0.45,3.42,0.66,111
11311,2% Milk,80,1.35,2.12,4.16,9.81,0.46,7.53,0.33,112
11312,Cashew Milk,56,2.42,4.74,9.74,7.5,0.0,4.13,0.28,137
11313,Soy Milk,41,6.43,0.89,8.32,2.09,0.05,4.89,0.63,94
11314,Oat Milk,79,4.03,2.27,9.32,9.07,0.59,5.93,0.74,120
11315,Skim Milk,48,3.74,2.03,8.37,5.41,0.04,3.63,0.64,92
11316,2% Milk,51,1.09,4.22,11.1,2.56,0.59,4.38,0.09,97
11317,Almond Milk,55,2.93,4.39,11.53,5.6,0.16,5.14,0.76,95
11318,Whole Milk,48,3.07,1.06,10.2,9.66,0.13,2.76,0.79,92
11319,Coconut Milk,50,1.29,2.49,9.15,9.33,0.22,6.66,0.92,129
11320,Almond Milk,53,7.84,0.27,4.98,6.3,0.29,4.15,0.75,142
11321,Almond Milk,68,7.35,2.93,4.66,4.01,0.93,7.94,0.06,128
11322,Almond Milk,50,5.44,3.59,8.3,5.07,0.07,2.2,0.27,146
11323,Cashew Milk,70,3.08,0.79,8.43,8.57,0.55,6.5,0.98,137
11324,Almond Milk,43,5.24,0.65,2.36,4.25,0.19,1.85,0.99,116
11325,Whole Milk,77,7.86,2.02,10.88,7.25,0.68,5.3,0.56,102
11326,Almond Milk,55,3.43,2.51,1.08,2.21,0.47,7.61,0.64,127
11327,2% Milk,80,5.07,0.15,9.84,8.82,0.09,6.59,0.23,149
11328,Coconut Milk,74,7.24,0.96,10.13,3.88,0.1,7.82,0.05,130
11329,Whole Milk,78,2.44,3.63,6.27,9.94,0.66,4.62,0.02,86
11330,Whole Milk,61,7.29,2.25,4.6,2.0,0.61,4.41,0.49,101
11331,Cashew Milk,71,5.41,2.52,11.37,2.4,0.58,7.36,0.74,148
11332,Coconut Milk,49,1.44,3.6,2.0,1.9,0.82,3.45,0.03,139
11333,Soy Milk,73,6.06,2.83,9.14,7.74,1.0,3.13,0.41,147
11334,Almond Milk,59,2.72,4.23,1.25,1.37,0.3,6.54,0.47,127
11335,Whole Milk,71,1.76,2.31,10.35,1.08,0.53,7.42,0.74,126
11336,Soy Milk,49,4.32,4.68,8.24,7.3,0.13,1.84,0.0,110
11337,Cashew Milk,75,3.74,3.79,1.37,6.29,0.27,2.35,0.23,144
11338,Coconut Milk,51,7.85,1.72,10.63,9.44,0.45,1.59,0.94,95
11339,Oat Milk,75,1.56,0.31,10.86,8.55,0.76,6.14,0.2,143
11340,Almond Milk,73,7.29,3.78,4.75,9.25,0.47,6.0,0.37,144
11341,Oat Milk,70,0.97,0.59,10.31,4.85,0.98,1.11,0.71,113
11342,2% Milk,50,0.56,1.74,7.98,3.58,0.01,4.35,0.71,117
11343,Cashew Milk,74,5.7,0.31,2.79,2.33,0.95,5.96,0.32,144
11344,Soy Milk,56,0.53,0.77,4.4,2.2,0.93,2.75,0.85,144
11345,Cashew Milk,75,7.91,0.68,3.4,7.76,0.88,5.78,0.97,81
11346,Soy Milk,75,2.71,4.88,11.74,7.54,0.58,5.25,0.68,110
11347,Almond Milk,75,6.25,4.86,10.36,7.83,0.51,4.89,0.43,126
11348,Almond Milk,78,4.3,2.6,7.95,3.56,0.23,6.35,0.37,131
11349,Cashew Milk,57,2.81,3.42,3.13,9.41,0.53,3.7,0.18,125
11350,Coconut Milk,62,1.66,3.38,9.94,4.64,0.27,6.67,0.38,132
11351,Oat Milk,48,5.27,2.49,5.43,3.98,0.27,5.33,0.75,109
11352,Whole Milk,47,0.9,1.34,10.6,9.22,0.03,2.99,0.29,106
11353,Oat Milk,69,4.21,1.51,3.97,9.61,0.21,6.9,0.29,99
11354,Cashew Milk,63,2.84,3.23,11.65,3.58,0.28,6.74,0.68,111
11355,Soy Milk,45,5.82,2.8,3.82,2.87,0.68,2.52,0.95,134
11356,Coconut Milk,66,7.26,2.81,10.63,5.09,0.52,7.32,0.82,140
11357,Coconut Milk,74,2.72,2.37,4.11,4.26,0.83,5.9,0.24,137
11358,Cashew Milk,50,7.36,2.69,5.8,3.4,0.82,4.83,0.63,107
11359,Soy Milk,62,2.5,2.13,2.04,7.28,0.12,3.23,0.76,107
11360,Coconut Milk,67,0.97,0.27,10.7,9.53,0.08,4.99,0.38,82
11361,Cashew Milk,42,4.78,4.54,8.3,10.0,0.2,1.04,0.61,140
11362,Soy Milk,43,4.75,2.36,5.96,5.69,0.48,4.36,0.52,149
11363,Skim Milk,60,5.15,2.55,1.95,2.15,0.49,7.75,0.12,109
11364,Cashew Milk,47,4.56,2.73,8.14,3.29,0.22,1.52,0.35,127
11365,Skim Milk,47,3.01,3.64,11.89,4.91,0.62,4.38,0.27,135
11366,Skim Milk,73,4.37,3.73,2.55,1.57,0.33,6.55,0.6,138
11367,Coconut Milk,64,5.4,1.96,8.36,1.86,0.37,4.34,0.78,147
11368,Cashew Milk,73,2.53,4.82,11.97,9.61,0.35,1.21,0.4,103
11369,Whole Milk,54,5.11,3.17,5.34,5.01,0.96,7.22,0.62,97
11370,2% Milk,79,2.83,1.45,8.14,4.85,0.74,6.84,0.99,145
11371,Oat Milk,53,5.08,0.58,4.71,3.52,0.89,7.86,0.34,87
11372,Oat Milk,77,2.37,2.52,2.5,2.91,0.52,3.73,0.79,89
11373,Soy Milk,55,3.6,2.42,3.75,1.24,0.49,4.05,0.58,97
11374,Oat Milk,64,7.08,1.91,6.72,5.8,0.1,6.8,0.42,102
11375,Almond Milk,75,4.3,3.8,11.9,3.23,0.17,5.29,0.63,110
11376,Cashew Milk,44,2.09,1.79,10.29,1.93,0.35,7.35,0.35,87
11377,Whole Milk,72,1.53,4.23,8.14,3.69,0.09,2.36,0.09,147
11378,Whole Milk,57,0.57,1.77,4.05,8.9,0.07,3.38,0.13,134
11379,Skim Milk,75,7.19,4.66,1.27,1.76,0.54,2.19,0.92,136
11380,Skim Milk,72,3.45,1.29,11.2,8.21,0.24,5.96,0.22,93
11381,Whole Milk,68,3.19,0.26,9.43,1.73,0.93,3.95,0.01,112
11382,2% Milk,66,3.43,2.38,1.13,8.4,0.11,4.1,0.7,86
11383,Soy Milk,50,3.44,1.67,2.6,3.77,0.04,7.31,0.34,97
11384,Soy Milk,70,4.03,4.06,3.24,6.09,0.29,2.5,0.17,110
11385,Oat Milk,49,2.03,0.51,7.16,1.59,0.13,2.84,0.04,119
11386,Almond Milk,66,5.16,2.23,5.03,4.32,0.1,3.77,0.61,121
11387,Almond Milk,66,7.72,1.64,9.75,7.71,0.06,2.94,0.87,145
11388,Skim Milk,41,3.84,0.75,4.78,7.92,0.89,4.62,0.64,83
11389,Skim Milk,40,6.39,3.23,7.84,5.29,0.51,7.41,0.2,96
11390,Whole Milk,48,6.17,4.25,9.48,8.68,0.22,1.91,0.04,113
11391,Almond Milk,42,7.69,1.05,5.41,9.89,0.78,6.13,0.76,122
11392,Coconut Milk,65,2.69,0.89,3.35,1.6,0.75,4.51,0.38,139
11393,2% Milk,79,1.36,0.51,3.89,5.7,0.23,5.07,0.17,98
11394,Whole Milk,43,1.17,2.85,10.5,5.9,0.59,2.82,0.27,99
11395,Skim Milk,69,3.64,0.68,1.27,5.14,0.58,7.13,0.13,129
11396,Whole Milk,71,1.31,0.47,7.65,9.03,0.85,6.54,0.2,129
11397,2% Milk,67,1.05,4.08,5.31,7.14,0.1,4.82,0.4,114
11398,2% Milk,67,3.71,1.3,1.7,5.0,0.52,3.28,0.44,125
11399,Cashew Milk,69,4.9,3.5,4.62,6.72,0.6,6.32,0.55,93
11400,Whole Milk,78,5.79,3.49,2.21,8.48,0.78,6.33,0.7,128
11401,Soy Milk,76,7.54,3.94,9.45,5.28,0.56,1.38,0.95,131
11402,Coconut Milk,66,2.9,1.7,9.09,6.51,0.25,5.41,0.09,146
11403,Oat Milk,77,0.77,0.62,11.1,2.62,0.38,6.62,0.63,112
11404,Cashew Milk,44,2.54,4.93,5.8,0.67,0.6,4.49,0.49,87
11405,Skim Milk,46,6.51,3.06,3.83,6.82,0.07,3.85,0.16,135
11406,Skim Milk,56,3.2,0.39,4.6,7.68,0.47,5.38,0.06,141
11407,Soy Milk,40,2.66,4.65,11.73,4.45,0.32,1.47,0.63,96
11408,Skim Milk,45,2.15,3.43,4.19,0.87,0.59,5.87,0.39,129
11409,Soy Milk,64,4.25,4.26,3.53,6.51,0.23,3.99,0.65,88
11410,Cashew Milk,59,4.29,2.74,2.3,5.98,0.41,3.11,0.57,134
11411,Cashew Milk,56,2.42,1.37,10.47,7.47,0.22,5.68,0.05,86
11412,Almond Milk,61,0.89,4.99,11.68,8.19,0.97,5.7,0.16,113
11413,Soy Milk,40,7.65,2.02,5.13,7.1,0.35,3.83,0.24,115
11414,Cashew Milk,73,2.28,0.11,2.5,4.96,0.39,4.66,0.31,131
11415,Almond Milk,46,4.79,0.91,5.97,0.74,0.55,3.82,0.69,100
11416,Cashew Milk,61,0.84,2.11,11.5,6.42,0.36,2.03,0.61,102
11417,Coconut Milk,63,0.73,1.44,5.64,9.38,0.1,4.16,0.9,120
11418,Oat Milk,65,7.26,3.79,10.34,5.04,0.97,2.35,0.41,86
11419,Whole Milk,53,5.13,1.82,2.9,1.8,0.62,2.67,0.37,146
11420,Almond Milk,79,5.05,3.6,11.39,6.76,0.75,1.41,0.77,112
11421,Soy Milk,73,4.63,1.79,11.59,9.54,0.02,5.8,0.93,149
11422,Whole Milk,63,3.83,0.49,4.78,3.28,0.37,5.21,0.14,102
11423,Cashew Milk,62,5.26,0.56,3.22,8.42,0.39,4.6,0.66,111
11424,Almond Milk,79,0.58,4.51,11.11,7.35,0.79,2.15,0.47,81
11425,2% Milk,79,5.99,2.48,6.96,2.55,0.22,7.39,0.8,98
11426,Whole Milk,44,6.55,3.15,8.86,6.32,0.07,5.93,0.29,131
11427,Coconut Milk,80,1.05,3.31,4.42,6.44,0.78,3.38,0.38,112
11428,Soy Milk,61,6.54,2.27,9.77,7.04,0.91,7.51,0.06,148
11429,2% Milk,46,7.56,3.92,7.34,8.96,0.29,6.2,0.43,98
11430,2% Milk,62,5.42,2.84,6.08,1.03,0.63,2.88,0.82,81
11431,Oat Milk,62,6.42,4.3,8.74,2.24,0.88,2.55,0.08,128
11432,Soy Milk,54,1.7,4.01,8.27,6.11,0.81,6.31,0.58,97
11433,2% Milk,42,0.63,4.53,2.26,7.08,0.36,4.41,0.38,110
11434,Whole Milk,42,2.26,4.19,2.46,7.17,0.35,3.97,0.97,95
11435,Whole Milk,72,3.65,4.91,11.88,6.12,0.02,4.03,0.61,130
11436,Coconut Milk,56,3.25,0.23,2.2,9.78,0.1,4.83,0.29,136
11437,Oat Milk,56,2.8,1.54,5.1,2.27,0.56,3.88,0.28,143
11438,Cashew Milk,42,2.17,2.88,3.92,2.33,0.15,6.78,0.83,95
11439,Oat Milk,61,5.4,2.16,7.98,9.1,0.45,6.42,0.98,86
11440,Soy Milk,74,0.67,2.38,9.93,1.45,0.9,7.42,0.61,107
11441,Cashew Milk,77,7.03,4.97,5.55,5.68,0.16,4.22,0.4,144
11442,Whole Milk,80,0.95,4.55,5.42,4.08,0.5,6.86,0.78,118
11443,2% Milk,46,3.52,3.75,10.25,0.92,0.13,6.92,0.89,103
11444,Almond Milk,71,1.89,2.09,4.02,1.27,0.15,5.71,0.88,80
11445,2% Milk,68,4.27,4.28,8.48,4.8,0.5,5.74,0.11,97
11446,2% Milk,80,2.96,0.12,3.91,4.24,0.64,3.98,0.88,136
11447,Coconut Milk,51,5.29,2.87,11.71,6.99,0.63,5.1,0.14,147
11448,Coconut Milk,64,4.13,4.88,6.36,3.7,0.69,5.19,0.62,121
11449,Cashew Milk,69,2.54,0.79,1.03,0.72,0.72,3.88,0.39,123
11450,Oat Milk,69,3.32,1.0,11.89,5.01,0.81,1.35,0.14,140
11451,Oat Milk,46,6.35,3.45,8.41,0.99,0.83,4.34,0.47,98
11452,Cashew Milk,71,7.0,3.04,10.22,3.75,0.95,4.98,0.45,137
11453,Almond Milk,60,4.93,3.31,5.54,8.05,0.44,2.14,0.27,115
11454,Oat Milk,47,1.68,3.89,2.63,0.86,0.98,6.44,0.29,105
11455,Skim Milk,61,0.82,3.27,9.26,1.02,0.31,4.72,0.01,118
11456,Whole Milk,52,4.95,1.11,5.01,2.71,0.39,7.47,0.47,96
11457,Soy Milk,63,4.98,4.41,5.38,8.23,0.35,3.88,0.0,107
11458,Skim Milk,53,2.01,2.33,6.25,6.39,0.8,4.9,0.81,93
11459,Soy Milk,66,1.06,1.37,1.04,2.67,0.0,7.17,0.13,120
11460,Whole Milk,42,5.44,0.65,1.55,6.11,0.88,3.89,0.96,133
11461,2% Milk,45,1.68,2.87,5.83,1.57,0.01,5.97,0.62,114
11462,Oat Milk,71,7.47,4.76,9.57,2.71,0.41,5.28,0.1,136
11463,Almond Milk,43,2.94,3.26,8.01,4.57,0.59,1.24,0.33,115
11464,2% Milk,74,5.76,2.99,2.75,2.46,0.66,3.44,0.77,125
11465,Oat Milk,51,0.96,4.02,10.24,4.8,0.63,6.19,0.28,123
11466,Whole Milk,40,1.55,3.5,6.65,7.32,0.78,2.3,0.6,144
11467,Whole Milk,41,6.78,2.85,3.37,1.98,0.07,4.48,0.9,82
11468,Almond Milk,53,0.8,0.42,6.61,8.74,0.76,6.99,0.3,80
11469,Soy Milk,79,4.52,0.9,8.64,2.45,0.29,2.43,0.25,99
11470,Almond Milk,72,4.24,1.75,5.39,3.39,0.37,3.87,0.72,113
11471,Skim Milk,52,1.64,1.11,7.48,2.39,0.73,5.3,0.69,142
11472,Soy Milk,47,4.73,0.87,1.03,8.59,0.83,1.07,0.41,144
11473,Soy Milk,46,6.74,2.58,9.42,7.14,0.56,1.5,0.85,86
11474,Almond Milk,49,5.01,2.12,3.47,6.29,0.05,7.16,0.95,90
11475,Oat Milk,50,0.57,4.36,2.93,8.59,0.7,1.49,0.9,99
11476,Almond Milk,53,1.52,2.02,3.18,6.01,0.05,2.22,0.18,139
11477,Almond Milk,63,4.0,1.03,1.62,2.79,0.37,7.04,0.4,109
11478,Soy Milk,71,3.88,1.85,9.14,8.67,0.72,2.35,0.26,106
11479,Skim Milk,44,1.84,3.5,5.97,6.4,0.98,3.44,0.95,90
11480,Whole Milk,73,0.71,4.69,10.73,9.89,0.57,5.24,0.92,89
11481,Whole Milk,59,3.22,0.39,11.1,10.0,0.63,1.79,0.03,143
11482,Oat Milk,61,6.95,2.41,3.24,2.88,0.13,6.63,0.66,87
11483,Skim Milk,67,1.24,1.52,6.76,3.17,0.32,6.83,0.23,113
11484,Oat Milk,62,6.67,4.76,4.78,3.94,0.68,7.01,0.54,129
11485,Skim Milk,69,7.61,2.09,3.11,9.29,0.25,6.43,0.85,104
11486,Coconut Milk,65,2.2,1.24,8.39,9.85,0.91,6.03,0.91,101
11487,Cashew Milk,75,3.7,0.79,10.55,9.55,0.52,1.66,0.96,100
11488,Soy Milk,74,3.73,2.39,9.97,9.0,0.29,6.55,0.04,103
11489,Skim Milk,71,3.6,3.1,9.85,5.82,0.35,5.55,0.8,98
11490,Almond Milk,74,5.58,2.45,11.57,6.53,0.85,7.51,0.16,140
11491,Whole Milk,50,7.58,0.47,6.89,1.56,0.63,7.82,0.4,135
11492,Coconut Milk,53,1.12,3.92,3.03,7.11,0.54,7.51,0.59,119
11493,Cashew Milk,56,4.2,3.29,6.95,8.35,0.13,2.73,0.49,118
11494,Oat Milk,61,7.13,2.15,1.62,3.84,0.89,5.81,0.39,109
11495,2% Milk,75,7.96,1.59,4.32,6.01,0.24,2.05,0.4,122
11496,Oat Milk,56,2.52,3.0,11.46,1.2,0.41,4.55,0.28,94
11497,Soy Milk,74,0.57,3.66,9.09,1.38,0.77,1.99,0.1,133
11498,2% Milk,53,7.09,1.25,9.01,4.47,0.61,6.1,0.77,114
11499,Almond Milk,71,2.39,1.63,5.5,1.03,0.57,3.54,0.25,108
11500,Skim Milk,43,1.08,0.73,5.99,5.88,0.97,6.81,0.7,129
11501,Soy Milk,43,4.33,1.05,8.31,7.78,0.33,1.0,0.07,126
11502,Soy Milk,66,8.0,3.18,3.1,8.59,0.37,4.65,0.06,100
11503,Cashew Milk,54,4.39,2.32,8.31,5.96,0.15,6.95,0.91,120
11504,Skim Milk,70,7.8,0.37,7.55,5.06,0.25,6.81,0.71,88
11505,Skim Milk,51,2.36,0.86,4.02,3.6,0.13,5.28,0.79,132
11506,Soy Milk,56,7.88,1.94,7.9,1.66,0.31,2.71,0.13,84
11507,Coconut Milk,56,3.75,0.78,5.73,4.84,0.42,4.61,0.51,136
11508,Oat Milk,77,5.16,4.77,6.09,8.64,0.78,3.13,0.78,101
11509,Soy Milk,56,3.65,0.46,1.02,9.11,0.84,2.93,0.32,116
11510,Whole Milk,63,1.08,2.33,7.18,0.61,0.7,3.63,0.38,125
11511,Cashew Milk,70,1.19,2.69,8.07,1.33,0.67,7.61,0.13,108
11512,Coconut Milk,71,4.53,3.95,10.33,3.35,0.19,2.54,0.59,134
11513,2% Milk,45,4.72,4.3,3.88,2.06,0.8,4.29,0.14,134
11514,Almond Milk,53,7.02,2.46,7.27,7.39,0.14,2.22,0.87,145
11515,Coconut Milk,56,5.3,1.5,10.55,9.83,0.93,7.96,0.81,85
11516,Coconut Milk,61,4.35,1.15,5.71,3.07,0.22,1.21,0.66,129
11517,Whole Milk,48,2.25,2.31,8.82,9.11,0.07,1.46,0.15,96
11518,Almond Milk,67,3.9,3.91,7.5,0.9,0.85,5.89,0.38,92
11519,Almond Milk,77,4.42,4.94,11.09,4.84,0.17,2.11,0.85,128
11520,Cashew Milk,40,1.95,3.47,3.62,1.71,0.67,3.99,0.46,141
11521,Almond Milk,67,7.93,1.26,4.26,4.94,0.23,1.74,0.44,148
11522,Almond Milk,76,3.36,0.81,5.08,8.77,0.37,1.11,0.9,88
11523,Skim Milk,72,0.53,1.38,2.16,2.38,0.84,1.79,0.86,138
11524,Whole Milk,53,1.38,1.21,4.66,1.28,0.86,5.29,0.63,117
11525,Oat Milk,43,0.52,4.12,5.69,6.77,0.14,4.44,0.53,105
11526,Cashew Milk,49,2.57,3.06,2.12,5.07,0.12,3.71,0.96,139
11527,Skim Milk,72,6.58,0.83,3.57,3.16,0.52,7.21,0.04,99
11528,Whole Milk,41,3.85,3.92,1.42,7.51,0.5,1.98,0.26,146
11529,Oat Milk,43,3.29,4.37,9.68,0.88,0.53,3.45,0.29,147
11530,Oat Milk,72,2.1,3.47,2.97,1.8,0.18,7.2,0.19,93
11531,2% Milk,61,5.78,2.03,2.22,3.99,0.47,2.68,0.23,90
11532,Whole Milk,44,3.79,4.16,10.63,1.89,0.97,3.08,0.33,139
11533,Cashew Milk,52,3.43,3.38,2.86,2.35,0.73,2.13,0.97,127
11534,Coconut Milk,48,4.15,3.0,4.16,8.21,0.36,7.09,0.28,122
11535,Soy Milk,75,2.92,4.25,5.6,8.26,0.44,3.93,0.08,88
11536,Soy Milk,59,3.7,3.54,4.64,7.23,0.53,3.26,0.85,135
11537,Cashew Milk,51,4.51,3.21,3.09,4.53,0.77,1.1,0.58,89
11538,Cashew Milk,43,3.59,1.51,10.4,6.14,0.85,1.6,0.98,94
11539,Whole Milk,49,7.99,4.21,10.11,8.44,0.27,5.34,0.09,98
11540,Almond Milk,68,4.11,1.67,4.49,8.11,0.57,2.75,0.9,93
11541,Coconut Milk,65,3.65,4.71,10.16,6.33,0.14,7.25,0.78,145
11542,Coconut Milk,44,4.72,3.68,8.06,6.63,0.73,5.41,0.81,144
11543,2% Milk,41,3.78,4.14,7.91,2.82,0.06,4.14,0.62,126
11544,Cashew Milk,47,7.99,4.73,2.16,8.73,0.28,7.1,0.81,101
11545,2% Milk,70,5.9,0.83,7.19,0.63,0.37,5.71,0.03,98
11546,Soy Milk,64,5.35,0.7,11.75,3.31,0.36,3.06,0.57,129
11547,Soy Milk,75,5.34,1.17,4.18,6.55,0.85,4.84,0.64,84
11548,Skim Milk,69,6.43,0.2,11.91,4.55,0.98,2.71,0.23,138
11549,Cashew Milk,79,6.74,4.87,8.95,6.67,0.01,3.72,0.4,131
11550,Skim Milk,41,0.89,0.35,1.67,4.24,0.84,3.67,0.66,103
11551,Skim Milk,77,4.72,0.25,4.79,3.82,0.68,3.61,0.12,86
11552,Whole Milk,67,2.51,2.62,1.21,1.08,0.75,5.22,0.17,80
11553,Cashew Milk,62,2.07,1.62,5.29,4.6,0.39,1.87,0.31,106
11554,Whole Milk,69,1.05,0.37,1.81,1.58,0.47,7.56,0.48,126
11555,Soy Milk,47,6.91,3.18,5.19,3.82,0.99,5.25,0.95,92
11556,Skim Milk,42,1.99,0.59,4.38,3.37,0.95,7.77,0.92,87
11557,Whole Milk,73,3.39,1.8,1.2,4.47,0.56,4.76,0.94,112
11558,Skim Milk,73,2.81,0.78,5.99,2.75,0.84,6.52,0.92,92
11559,Skim Milk,48,1.23,4.82,6.48,3.22,0.97,7.97,0.03,117
