Id,Product Name,Energy (kcal),Fat Level (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
15813,Skim Milk,66,3.67,4.09,1.58,6.86,0.47,3.24,0.06,106
15814,Skim Milk,74,1.64,1.03,8.06,7.23,0.15,4.94,0.22,107
15815,Skim Milk,43,6.67,2.92,9.36,8.9,0.1,1.78,0.15,117
15816,Whole Milk,65,1.97,4.18,11.89,3.01,0.73,2.07,0.15,117
15817,Soy Milk,44,2.88,4.49,1.9,6.1,0.48,6.53,0.36,89
15818,Whole Milk,61,4.15,1.46,8.79,1.86,0.91,6.93,0.97,123
15819,Oat Milk,56,4.7,3.73,8.99,2.98,0.05,3.45,0.43,118
15820,Oat Milk,49,5.84,4.56,11.95,7.44,0.83,4.73,0.99,149
15821,Cashew Milk,46,3.9,1.23,1.45,1.76,0.3,7.07,0.79,103
15822,Cashew Milk,50,5.16,3.71,4.11,8.46,0.28,3.95,0.89,150
15823,Oat Milk,42,7.78,2.89,9.58,4.2,0.38,3.8,0.11,82
15824,Coconut Milk,63,3.82,3.47,1.49,2.21,0.5,6.24,0.17,91
15825,Cashew Milk,47,7.93,4.42,11.29,1.03,0.27,3.02,0.54,140
15826,Almond Milk,72,4.13,0.62,11.7,1.41,0.43,7.08,0.92,89
15827,Whole Milk,42,5.35,1.84,9.06,3.1,0.55,4.6,0.8,83
15828,Coconut Milk,52,6.33,1.14,11.99,6.22,0.77,7.98,0.6,86
15829,Almond Milk,43,5.46,1.69,5.35,5.86,0.41,1.31,0.18,80
15830,Whole Milk,40,1.17,4.38,3.93,1.63,0.08,6.9,0.73,88
15831,Oat Milk,78,6.6,1.36,4.99,3.14,0.0,4.18,0.49,121
15832,Almond Milk,80,6.75,0.49,5.65,5.48,0.99,6.59,0.94,150
15833,Soy Milk,59,1.89,2.84,10.13,7.14,0.7,1.41,0.88,143
15834,Skim Milk,55,4.8,0.83,6.33,5.4,0.16,6.62,0.41,89
15835,Skim Milk,80,2.26,2.88,7.04,3.42,0.46,2.95,0.68,125
15836,Almond Milk,67,7.79,4.17,6.04,8.65,0.67,7.21,0.62,141
15837,Soy Milk,67,5.34,0.15,3.52,5.42,0.56,2.37,0.46,118
15838,2% Milk,72,7.7,0.63,4.14,0.87,0.1,1.21,0.93,120
15839,Almond Milk,55,7.7,1.99,8.65,3.4,0.06,6.16,0.07,102
15840,Oat Milk,46,6.56,3.92,8.66,3.86,0.36,5.42,0.89,117
15841,2% Milk,41,0.71,2.19,9.49,7.33,0.05,2.07,0.32,145
15842,Skim Milk,42,7.24,2.49,3.14,3.18,0.02,3.54,0.89,98
15843,Skim Milk,66,3.09,0.29,6.38,6.59,0.32,3.74,0.79,112
15844,Soy Milk,79,2.27,0.3,10.76,8.6,0.24,5.44,0.37,128
15845,Oat Milk,43,3.51,3.37,1.04,4.83,0.42,1.88,0.23,149
15846,Cashew Milk,71,2.17,1.76,4.24,2.12,0.03,3.47,0.61,92
15847,2% Milk,76,4.55,3.56,2.48,2.1,0.45,3.64,0.36,118
15848,Cashew Milk,49,1.85,0.25,9.08,6.7,0.81,3.73,0.66,113
15849,Soy Milk,44,3.65,3.89,5.32,9.23,0.43,2.22,0.56,112
15850,Skim Milk,69,4.24,4.21,7.6,8.23,0.5,6.61,0.06,122
15851,Oat Milk,49,7.75,3.33,2.73,0.76,0.92,3.68,0.4,139
15852,Cashew Milk,58,1.41,3.12,6.07,3.56,0.95,7.66,0.71,126
15853,Oat Milk,51,4.71,3.5,6.15,4.89,0.88,5.66,0.87,96
15854,Skim Milk,64,4.79,0.68,8.76,5.9,0.89,7.73,0.09,140
15855,Oat Milk,56,5.71,2.5,8.64,7.46,0.02,2.58,0.99,98
15856,Whole Milk,72,0.99,3.01,9.04,3.76,0.41,5.07,0.29,149
15857,Coconut Milk,68,1.03,4.97,4.62,9.68,0.1,4.44,0.12,95
15858,Almond Milk,63,3.91,4.92,11.48,0.66,0.19,7.0,0.54,111
15859,Coconut Milk,42,1.69,1.37,3.41,9.77,0.01,6.3,0.6,102
15860,Skim Milk,73,5.58,2.31,2.72,8.17,0.93,6.55,0.86,125
15861,Whole Milk,41,7.36,2.69,7.68,5.46,0.15,6.71,0.71,131
15862,Soy Milk,62,4.58,3.27,1.84,3.9,0.71,4.13,0.22,139
15863,Cashew Milk,42,5.2,2.06,10.72,3.29,0.84,3.27,0.51,122
15864,Whole Milk,58,7.42,1.15,1.86,6.45,0.37,1.29,0.74,106
15865,Soy Milk,40,3.29,0.8,10.34,1.73,0.77,6.82,0.48,130
15866,Coconut Milk,76,3.16,2.25,9.36,3.15,0.6,3.11,0.4,139
15867,Cashew Milk,55,6.96,1.37,9.08,2.37,0.48,3.15,0.94,89
15868,Skim Milk,77,3.18,1.03,1.35,3.3,0.39,6.34,0.59,124
15869,Almond Milk,61,5.07,0.26,2.27,8.42,0.12,4.89,0.69,142
15870,Cashew Milk,70,1.75,4.07,4.9,5.58,0.81,5.64,0.6,148
15871,Skim Milk,48,1.17,2.62,9.17,8.48,0.85,4.95,0.62,139
15872,Cashew Milk,79,4.92,4.28,11.53,7.45,0.24,6.55,0.49,119
15873,Coconut Milk,78,4.69,0.78,10.92,8.98,0.9,5.82,0.7,98
15874,Whole Milk,53,3.39,4.74,10.04,6.83,0.39,1.31,0.04,111
15875,Oat Milk,62,1.83,0.42,11.01,4.6,0.93,2.77,0.4,142
15876,Soy Milk,80,4.03,0.22,5.86,2.88,0.78,7.46,0.09,140
15877,Coconut Milk,63,1.6,0.85,8.45,4.74,0.15,2.31,0.96,109
15878,Whole Milk,65,6.22,2.02,11.18,7.82,0.67,1.98,0.37,103
15879,Oat Milk,40,3.3,2.75,8.0,3.51,0.16,2.36,0.01,128
15880,Skim Milk,66,2.03,5.0,11.06,8.76,0.08,6.63,0.16,88
15881,Coconut Milk,48,3.3,0.59,3.92,6.22,0.58,7.48,0.57,104
15882,Soy Milk,48,5.1,4.76,1.22,7.3,0.71,6.0,0.13,129
15883,Whole Milk,68,4.99,0.89,10.84,3.51,0.2,6.48,0.11,127
15884,Whole Milk,73,5.99,4.81,11.13,7.16,0.3,1.03,0.82,121
15885,Almond Milk,62,4.24,1.8,5.25,8.6,0.29,5.31,0.53,140
15886,Oat Milk,68,7.01,3.23,4.73,8.25,0.65,3.9,0.25,85
15887,Coconut Milk,48,1.77,2.93,7.55,6.11,0.74,6.64,0.33,142
15888,2% Milk,74,2.59,2.87,2.0,9.78,0.3,4.18,0.37,90
15889,2% Milk,40,2.15,2.55,2.64,5.78,0.66,6.55,0.46,81
15890,Soy Milk,48,1.92,4.97,2.34,3.14,0.22,3.06,0.69,143
15891,Soy Milk,70,3.7,0.39,2.7,8.14,0.44,6.76,0.32,126
15892,Whole Milk,45,3.99,4.2,7.26,9.01,0.03,2.88,0.61,135
15893,Cashew Milk,80,3.37,4.67,8.55,5.67,0.55,1.71,0.48,146
15894,Coconut Milk,75,1.55,1.36,11.77,2.2,0.82,3.0,0.98,119
15895,Oat Milk,71,1.83,0.43,11.14,2.87,0.36,3.51,0.46,143
15896,Coconut Milk,67,6.13,1.75,6.61,3.89,0.7,3.3,0.37,103
15897,Whole Milk,47,2.32,4.72,10.22,5.74,0.13,7.7,0.1,94
15898,Soy Milk,73,1.96,1.99,11.49,7.76,0.17,5.67,0.74,126
15899,Coconut Milk,58,1.77,4.83,1.21,7.02,0.75,7.21,0.67,105
15900,Almond Milk,74,4.95,3.96,11.15,3.34,0.65,3.79,0.18,120
15901,Coconut Milk,45,6.43,1.48,1.99,0.73,0.92,6.62,0.28,90
15902,Almond Milk,64,1.65,1.67,9.79,9.0,0.59,7.69,0.29,141
15903,Soy Milk,41,4.46,3.67,8.75,2.73,0.03,7.91,0.43,142
15904,Whole Milk,42,6.5,4.33,8.98,5.65,0.05,3.73,0.02,83
15905,Almond Milk,45,4.41,0.47,11.28,6.35,0.98,4.19,0.19,83
15906,Coconut Milk,61,7.99,1.48,10.68,2.58,0.31,6.14,0.97,80
15907,Soy Milk,74,7.16,3.69,11.82,4.15,0.74,6.84,0.46,117
15908,2% Milk,67,4.59,0.63,10.02,7.12,0.65,2.01,0.75,89
15909,Coconut Milk,53,1.23,3.19,2.0,3.66,0.19,4.45,0.76,113
15910,Oat Milk,44,2.9,4.45,11.75,7.45,0.76,7.07,0.2,113
15911,Soy Milk,48,1.83,2.66,3.69,2.15,0.52,2.16,0.48,147
15912,Coconut Milk,66,5.16,3.66,3.88,3.74,0.43,6.29,0.93,112
15913,Soy Milk,79,3.72,0.1,9.73,1.11,0.67,4.28,0.47,92
15914,Soy Milk,72,2.05,2.15,6.49,5.72,0.61,3.45,0.6,112
15915,Skim Milk,44,6.8,0.73,4.5,2.74,0.91,6.4,0.35,137
15916,Oat Milk,53,3.1,3.46,4.28,2.27,0.91,3.22,0.93,143
15917,Coconut Milk,66,2.69,1.85,6.06,8.16,0.97,7.84,0.3,149
15918,Coconut Milk,45,3.11,4.84,7.13,4.15,0.49,2.67,0.42,121
15919,Cashew Milk,66,4.3,2.13,1.22,0.6,0.24,3.37,0.42,102
15920,Skim Milk,42,1.83,3.16,11.41,5.22,0.16,2.96,0.14,89
15921,Coconut Milk,56,5.89,3.79,10.72,1.33,0.7,4.73,0.71,132
15922,Cashew Milk,80,7.69,1.67,6.04,8.24,0.43,7.33,0.9,150
15923,Soy Milk,58,2.47,1.93,4.07,3.77,0.37,4.11,0.99,98
15924,Coconut Milk,57,1.46,2.46,6.97,5.4,0.21,5.44,0.35,109
15925,Soy Milk,66,2.93,3.54,4.99,9.76,0.85,7.97,0.77,86
15926,Cashew Milk,78,3.52,4.66,3.89,7.96,0.87,3.63,0.08,80
15927,Whole Milk,51,1.52,4.29,5.04,4.03,0.4,4.55,0.16,97
15928,Almond Milk,48,3.7,2.75,9.38,8.95,0.64,4.95,0.13,125
15929,Skim Milk,51,4.86,0.8,3.68,3.03,0.21,2.96,0.9,110
15930,Coconut Milk,59,6.27,3.29,5.45,5.1,0.94,1.4,0.84,126
15931,Whole Milk,69,5.97,3.7,2.33,1.96,0.93,4.14,0.72,113
15932,Almond Milk,72,0.88,4.28,6.97,2.58,0.85,1.46,0.22,130
15933,2% Milk,58,7.02,2.4,3.14,4.97,0.75,2.66,0.56,122
15934,Whole Milk,77,5.86,3.53,2.46,9.46,0.14,3.46,0.85,125
15935,Skim Milk,59,1.84,1.99,9.3,1.26,0.38,3.83,0.93,142
15936,Oat Milk,64,3.76,2.42,6.27,5.86,0.04,7.7,0.64,81
15937,Cashew Milk,75,1.48,3.71,3.58,1.04,0.76,7.59,0.85,115
15938,2% Milk,58,3.02,3.55,3.93,9.25,0.76,2.02,0.98,126
15939,Whole Milk,51,1.6,4.27,3.02,6.67,0.73,3.94,0.54,99
15940,Almond Milk,52,6.01,3.53,9.04,2.86,0.6,4.09,0.42,135
15941,Whole Milk,43,7.56,0.43,6.66,2.55,0.45,2.09,0.35,119
15942,Soy Milk,48,2.66,0.68,6.76,5.38,0.79,4.02,0.05,108
15943,Oat Milk,62,0.71,0.22,11.81,5.13,0.08,7.78,0.88,118
15944,Almond Milk,74,0.69,0.87,8.21,6.96,0.34,7.27,0.14,91
15945,Almond Milk,79,2.42,0.48,8.25,3.76,0.53,2.91,0.74,141
15946,Whole Milk,71,4.56,1.92,5.03,7.0,0.66,6.49,0.38,107
15947,Whole Milk,73,5.49,3.04,8.77,4.4,0.57,7.04,0.16,115
15948,2% Milk,66,0.82,2.67,11.87,6.28,0.4,3.87,0.14,134
15949,Oat Milk,61,6.09,4.81,1.57,0.53,0.82,1.52,0.21,138
15950,Soy Milk,80,6.77,0.57,8.47,1.44,0.68,7.03,0.94,132
15951,Skim Milk,45,1.17,4.85,8.48,5.7,0.23,2.37,0.37,85
15952,Cashew Milk,80,2.43,3.71,5.45,7.1,0.12,5.92,0.55,124
15953,Cashew Milk,40,4.68,4.51,8.71,9.14,0.31,5.54,0.08,118
15954,Coconut Milk,60,2.96,1.52,6.37,2.91,0.95,1.66,0.89,103
15955,Whole Milk,76,2.53,4.34,8.25,6.32,0.68,2.52,0.56,124
15956,Almond Milk,44,2.05,2.46,2.79,6.5,0.67,4.44,0.26,123
15957,Whole Milk,72,3.27,0.4,3.67,5.5,0.92,6.45,0.97,132
15958,Oat Milk,45,1.6,1.48,7.75,1.62,0.49,1.81,0.05,109
15959,Coconut Milk,73,2.86,2.56,11.03,3.4,0.5,2.79,0.86,80
15960,Soy Milk,58,2.54,1.59,7.74,1.24,0.34,7.25,0.2,149
15961,Oat Milk,40,7.54,4.59,2.98,9.83,0.22,6.81,0.05,81
15962,Cashew Milk,45,6.79,4.04,11.19,4.75,0.33,6.23,0.78,149
15963,2% Milk,48,2.09,0.24,2.35,5.51,0.83,3.71,0.85,124
15964,Soy Milk,70,3.59,1.17,1.7,3.48,0.7,4.6,0.83,119
15965,Coconut Milk,44,3.48,3.53,4.22,0.56,0.97,6.38,0.38,121
15966,Whole Milk,75,6.77,1.68,3.46,2.13,0.56,1.47,0.65,107
15967,Oat Milk,46,3.02,4.74,6.32,7.25,0.98,2.74,0.46,107
15968,Cashew Milk,60,7.13,4.61,11.32,4.41,0.35,6.61,0.99,124
15969,Whole Milk,47,7.64,2.33,6.95,4.24,0.45,6.77,0.9,142
15970,Coconut Milk,50,5.52,4.37,10.1,2.0,0.1,1.57,0.26,150
15971,Whole Milk,78,5.95,2.38,7.98,1.53,0.55,7.0,0.18,83
15972,Cashew Milk,77,2.02,4.39,4.59,3.74,0.28,4.92,0.31,129
15973,2% Milk,75,1.51,0.61,4.26,6.27,0.78,6.63,0.85,115
15974,Oat Milk,60,1.23,4.49,2.75,1.19,0.33,7.49,0.0,112
15975,2% Milk,77,6.12,4.81,5.18,2.19,0.39,7.39,0.24,147
15976,Soy Milk,66,7.25,2.73,7.59,0.72,0.2,2.35,0.74,99
15977,Soy Milk,58,4.16,2.92,6.33,2.87,0.35,4.63,0.46,81
15978,Whole Milk,49,0.69,3.92,3.13,5.92,0.39,1.63,0.9,118
15979,Skim Milk,49,5.44,1.3,9.03,1.23,0.93,5.21,0.34,148
15980,Almond Milk,65,3.72,1.54,11.62,4.77,0.94,2.97,0.06,145
15981,Skim Milk,67,6.93,2.62,4.43,3.64,0.28,3.96,0.35,96
15982,2% Milk,74,1.87,3.44,8.43,2.4,0.4,3.26,0.88,114
15983,Oat Milk,53,4.43,1.29,4.64,9.47,0.06,5.69,0.69,100
15984,Soy Milk,49,4.05,2.26,7.86,7.64,0.55,3.78,0.94,92
15985,Almond Milk,40,7.64,4.36,4.36,9.94,0.54,1.78,0.87,101
15986,Cashew Milk,72,6.66,0.29,3.79,5.77,0.22,5.71,0.16,127
15987,Soy Milk,54,6.52,3.07,4.01,8.79,0.73,1.74,0.05,80
15988,2% Milk,41,4.32,4.81,6.98,4.79,0.44,6.19,0.83,81
15989,Coconut Milk,61,6.94,4.08,5.05,1.84,0.43,5.18,0.84,88
15990,2% Milk,58,4.95,4.25,11.34,3.64,0.92,5.41,0.12,81
15991,2% Milk,58,6.48,1.21,3.92,2.44,0.9,4.24,0.1,117
15992,Almond Milk,67,2.81,0.95,3.95,7.25,0.05,6.88,0.95,98
15993,Almond Milk,48,6.06,2.59,5.95,3.47,0.18,2.03,0.63,93
15994,Almond Milk,58,7.58,0.4,4.41,9.97,0.33,2.16,0.21,109
15995,Oat Milk,47,5.08,4.97,2.37,7.96,0.21,2.77,0.34,138
15996,Cashew Milk,55,4.64,4.19,6.06,8.1,0.32,3.59,0.92,101
15997,Whole Milk,77,1.99,4.68,10.4,7.59,0.53,2.93,0.75,112
15998,Coconut Milk,53,7.35,4.12,3.33,6.26,0.33,4.91,0.95,82
15999,Oat Milk,74,2.94,1.34,3.42,7.59,0.9,6.29,0.6,137
16000,Cashew Milk,61,8.0,1.38,7.8,9.8,0.81,1.17,0.26,125
16001,Cashew Milk,52,5.86,4.3,10.66,6.56,0.14,7.35,0.4,99
16002,Skim Milk,76,7.93,3.09,1.7,7.94,0.62,4.44,0.48,120
16003,Oat Milk,79,5.86,4.46,8.4,8.12,0.68,1.8,0.7,106
16004,Skim Milk,65,4.72,0.62,2.39,4.75,0.3,6.0,0.15,107
16005,Coconut Milk,68,6.04,2.05,2.2,5.98,0.11,3.38,0.82,95
16006,Soy Milk,47,2.2,2.1,11.03,7.03,0.77,6.02,0.57,136
16007,Soy Milk,69,7.14,4.79,1.93,4.75,0.87,7.32,0.85,143
16008,2% Milk,71,4.63,3.57,10.91,3.89,0.72,3.52,0.4,99
16009,Whole Milk,72,5.64,3.02,6.57,4.42,0.9,3.19,0.8,100
16010,Coconut Milk,43,2.48,1.22,9.62,1.01,0.84,1.32,0.51,131
16011,Cashew Milk,54,5.83,1.28,9.05,7.48,0.24,3.37,0.71,123
16012,Coconut Milk,54,6.22,3.24,5.03,6.8,0.89,6.96,0.81,82
16013,2% Milk,61,3.52,4.09,3.45,8.92,0.62,7.16,0.61,85
16014,Whole Milk,77,4.38,1.81,10.43,3.48,0.97,2.25,0.09,104
16015,Oat Milk,65,7.48,4.47,6.96,4.65,0.69,7.06,0.36,103
16016,Soy Milk,56,1.47,0.55,10.86,5.14,0.29,7.91,0.79,103
16017,Whole Milk,75,4.71,4.76,9.93,4.53,0.83,3.69,0.44,147
16018,Oat Milk,59,0.82,3.09,2.49,6.75,0.28,5.2,0.16,147
16019,Cashew Milk,64,6.79,1.49,5.34,4.67,0.18,3.38,0.44,140
16020,Whole Milk,41,3.11,1.72,9.6,5.75,0.89,4.62,0.23,102
16021,Oat Milk,79,0.7,1.73,6.33,1.08,0.43,1.37,0.65,101
16022,Whole Milk,71,7.11,3.01,10.58,8.09,0.57,7.59,0.17,104
16023,Whole Milk,75,7.69,4.82,1.13,7.06,0.42,6.39,0.11,80
16024,Almond Milk,60,3.72,4.27,8.0,2.52,0.44,4.08,0.08,149
16025,Whole Milk,43,2.17,1.16,7.82,6.13,0.08,5.0,0.88,147
16026,Whole Milk,50,4.5,3.14,7.13,1.94,0.81,7.56,0.8,111
16027,Oat Milk,54,7.99,4.7,10.85,9.62,0.75,3.56,0.22,92
16028,Soy Milk,63,1.12,4.39,7.77,4.91,0.27,6.92,0.56,105
16029,Almond Milk,41,2.97,3.49,8.72,1.8,0.98,1.39,0.35,94
16030,Almond Milk,76,7.63,0.92,1.16,9.59,0.03,5.14,0.98,135
16031,Almond Milk,76,3.41,4.74,4.71,1.42,0.64,4.59,0.53,101
16032,Oat Milk,47,6.4,4.38,2.93,2.95,0.22,4.88,0.41,119
16033,2% Milk,63,0.67,0.2,5.3,2.97,0.74,4.0,0.73,106
16034,Cashew Milk,76,2.81,1.84,1.53,3.66,0.37,4.46,0.18,125
16035,Skim Milk,49,1.58,0.91,7.33,9.39,0.41,1.45,0.7,121
16036,2% Milk,40,2.61,2.24,10.07,5.04,0.95,2.6,0.37,140
16037,2% Milk,57,7.11,2.26,10.24,2.06,0.98,5.32,0.3,95
16038,Cashew Milk,51,6.66,1.56,6.71,0.93,0.09,7.78,0.12,136
16039,Cashew Milk,55,6.88,1.43,4.37,2.27,0.52,2.82,0.03,127
16040,Coconut Milk,63,5.89,1.75,8.03,4.17,0.59,4.89,0.96,134
16041,Whole Milk,74,7.03,1.7,11.63,3.12,0.94,5.61,0.03,85
16042,Skim Milk,48,1.52,1.99,3.03,7.96,0.06,5.39,0.61,123
16043,Almond Milk,59,1.22,2.24,7.16,0.99,0.79,2.55,0.17,127
16044,Cashew Milk,60,7.44,3.98,1.99,0.92,0.18,3.29,0.51,105
16045,Cashew Milk,50,5.69,1.58,5.27,6.69,0.08,2.7,0.24,119
16046,Coconut Milk,68,3.96,0.46,11.53,8.77,0.83,1.58,0.05,130
16047,Whole Milk,43,4.46,4.19,5.79,1.18,0.73,1.62,0.73,95
16048,Oat Milk,66,5.08,2.82,11.5,9.33,0.52,5.2,0.67,124
16049,Oat Milk,68,2.71,1.65,4.76,4.61,0.29,7.39,0.97,112
16050,Soy Milk,63,7.42,1.33,4.98,5.63,0.63,6.81,0.43,91
16051,Oat Milk,40,3.23,0.82,5.31,8.57,0.24,2.43,0.62,114
16052,2% Milk,67,6.72,2.23,4.9,9.21,0.33,1.24,0.86,137
16053,Skim Milk,40,2.71,1.94,6.51,2.18,0.45,6.84,0.75,112
16054,Oat Milk,52,2.25,3.79,1.72,9.1,0.91,7.58,0.73,83
16055,Cashew Milk,64,3.19,4.66,6.28,4.18,0.03,6.84,0.02,81
16056,Skim Milk,61,2.81,4.18,6.25,3.48,0.63,2.93,0.78,88
16057,Soy Milk,50,6.27,2.89,2.05,9.57,0.75,2.16,0.78,82
16058,2% Milk,66,4.98,2.36,7.95,1.09,0.67,7.83,0.73,111
16059,Cashew Milk,42,2.81,2.55,9.44,2.52,0.8,2.62,0.06,87
16060,Soy Milk,60,3.78,4.97,9.92,0.63,0.16,1.95,0.25,130
16061,Soy Milk,43,7.55,4.82,5.33,1.62,0.38,4.43,0.94,81
16062,Coconut Milk,64,5.09,4.59,1.67,2.07,0.43,7.26,0.61,83
16063,Coconut Milk,68,2.73,3.19,6.29,2.43,0.08,4.94,0.06,113
16064,2% Milk,62,0.82,0.91,2.48,5.19,0.89,4.66,0.38,112
16065,2% Milk,59,5.11,0.47,8.63,3.65,0.15,3.29,0.61,131
16066,Cashew Milk,74,1.17,0.96,3.02,1.76,0.07,6.38,0.16,136
16067,Cashew Milk,71,3.78,1.53,2.49,4.01,0.94,6.78,0.83,113
16068,Coconut Milk,47,1.19,1.72,4.81,5.89,0.43,5.13,0.5,126
16069,Soy Milk,44,4.1,4.5,1.96,6.18,0.26,3.37,0.92,93
16070,Oat Milk,44,4.77,0.34,8.44,2.09,0.58,6.67,0.19,131
16071,2% Milk,56,0.6,0.23,10.76,7.02,0.4,2.93,0.67,129
16072,Cashew Milk,63,3.67,3.22,4.1,9.52,0.49,4.13,0.07,120
16073,Whole Milk,48,6.33,1.47,6.12,9.84,0.86,2.17,0.08,97
16074,2% Milk,55,1.29,1.45,6.17,3.79,0.36,3.35,0.91,106
16075,Coconut Milk,71,4.98,1.45,8.35,6.47,0.85,4.15,0.37,133
16076,Soy Milk,59,3.4,2.3,11.73,1.48,0.39,1.69,0.04,84
16077,Soy Milk,62,3.83,1.19,2.75,3.23,0.97,2.92,0.29,97
16078,Cashew Milk,43,3.26,3.07,1.21,5.79,0.59,7.85,0.42,138
16079,Oat Milk,40,7.75,4.12,7.36,9.88,0.21,1.12,0.75,106
16080,Cashew Milk,65,1.88,4.5,4.35,8.19,0.11,6.88,0.92,84
16081,Coconut Milk,62,7.13,4.25,8.37,8.62,0.28,7.44,0.22,115
16082,Skim Milk,59,3.37,3.33,9.96,4.88,0.52,2.79,0.12,92
16083,Skim Milk,52,7.49,4.53,2.54,6.66,0.45,2.95,0.27,106
16084,Coconut Milk,69,0.84,3.39,5.04,0.64,0.93,5.69,0.65,109
16085,Coconut Milk,78,7.91,4.95,4.12,3.01,0.12,5.85,0.55,82
16086,Oat Milk,74,2.27,1.16,2.55,9.21,0.68,3.79,0.17,109
16087,Soy Milk,77,1.09,1.62,7.64,7.33,0.72,3.54,0.97,103
16088,Skim Milk,41,1.63,1.95,5.04,1.89,0.76,5.04,0.64,141
16089,2% Milk,57,7.93,4.46,8.03,2.91,0.66,3.2,0.8,134
16090,Coconut Milk,64,1.98,4.56,10.08,7.37,0.7,7.15,0.66,93
16091,Skim Milk,49,5.17,2.66,9.91,9.97,0.55,2.11,0.78,127
16092,Coconut Milk,43,5.22,2.54,1.8,9.33,0.67,2.68,0.63,137
16093,2% Milk,63,2.77,1.55,8.67,8.01,0.98,5.67,0.42,100
16094,Soy Milk,65,1.62,2.14,5.09,3.79,0.46,6.21,0.47,99
16095,2% Milk,65,2.02,2.09,9.25,9.6,0.72,6.6,0.94,87
16096,2% Milk,50,1.1,3.47,4.97,2.29,0.2,1.81,0.68,112
16097,Cashew Milk,50,1.88,1.58,1.68,9.23,0.42,6.22,0.54,118
16098,Coconut Milk,71,2.68,1.01,6.89,1.62,0.61,6.67,0.84,83
16099,Coconut Milk,61,7.78,4.53,1.69,7.4,0.21,7.85,0.8,139
16100,Oat Milk,66,3.16,4.56,11.4,7.2,0.34,7.31,0.17,94
16101,Soy Milk,79,5.52,4.11,5.68,6.72,0.66,7.13,0.66,108
16102,Almond Milk,61,2.5,0.59,3.07,1.39,0.67,1.52,0.77,103
16103,Skim Milk,80,0.86,0.96,8.91,7.16,0.04,2.46,0.08,127
16104,Cashew Milk,53,1.75,3.52,4.11,5.73,0.46,1.99,0.67,91
16105,Whole Milk,48,0.52,0.45,4.47,5.75,0.08,5.91,0.08,92
16106,2% Milk,66,1.9,1.78,10.33,2.12,0.68,3.82,0.49,103
16107,Oat Milk,70,4.71,2.18,6.98,1.77,0.19,2.27,0.29,142
16108,Soy Milk,64,3.89,2.35,2.09,2.33,0.41,5.35,0.5,120
16109,2% Milk,79,7.42,4.83,10.86,1.89,0.81,1.19,0.21,81
16110,Cashew Milk,49,5.87,1.83,9.43,6.95,0.69,4.25,0.6,119
16111,2% Milk,61,7.57,2.38,2.4,4.06,0.4,2.74,0.68,93
16112,Almond Milk,71,7.88,1.9,8.71,9.03,0.67,4.01,0.02,126
16113,Skim Milk,58,7.12,2.19,2.0,0.91,0.47,6.3,0.67,134
16114,Cashew Milk,56,7.33,0.98,2.59,6.76,0.98,1.68,0.11,110
16115,Whole Milk,45,2.48,2.15,9.83,4.53,0.02,7.43,0.85,94
16116,Cashew Milk,76,7.38,4.73,1.81,8.71,0.77,6.77,0.8,127
16117,Coconut Milk,43,3.8,3.28,4.13,8.96,0.66,2.62,0.63,95
16118,Soy Milk,42,2.88,1.08,3.81,7.82,0.37,3.58,0.43,110
16119,Cashew Milk,77,4.65,4.96,9.43,1.89,0.63,7.75,0.51,111
16120,Almond Milk,79,6.88,2.93,10.06,4.76,0.65,7.15,0.39,108
16121,Skim Milk,46,4.51,3.74,7.2,9.95,0.99,7.29,0.4,93
16122,2% Milk,55,2.91,1.45,8.78,3.29,0.07,2.8,0.56,119
16123,Almond Milk,44,6.75,4.94,9.99,1.41,0.31,1.01,0.23,106
16124,Soy Milk,66,5.24,2.15,7.96,3.14,0.92,6.71,0.67,115
16125,Coconut Milk,56,7.66,0.36,2.65,9.47,0.49,3.06,0.74,131
16126,Almond Milk,43,4.37,4.98,10.15,8.27,0.35,6.2,0.47,89
16127,Oat Milk,59,1.92,3.64,8.15,0.84,0.39,2.0,0.58,130
16128,Cashew Milk,58,7.34,3.43,5.77,9.2,0.55,2.08,0.83,121
16129,Coconut Milk,70,7.8,1.45,8.6,0.74,0.29,5.02,0.15,137
16130,Coconut Milk,62,1.66,4.55,8.4,8.37,0.59,5.52,0.1,101
16131,Almond Milk,67,5.15,4.15,4.94,3.76,0.42,2.2,0.99,128
16132,Almond Milk,79,3.93,2.65,9.23,4.97,0.12,6.17,0.5,136
16133,Cashew Milk,41,5.92,2.8,6.41,2.19,0.21,5.34,0.8,126
16134,Skim Milk,45,2.59,1.7,6.93,8.57,0.99,3.92,0.85,139
16135,Cashew Milk,67,6.74,3.41,9.54,3.74,0.35,5.36,0.71,96
16136,Whole Milk,73,1.35,0.47,9.31,3.9,0.73,3.71,0.75,102
16137,Coconut Milk,57,1.98,3.12,9.84,1.06,0.1,4.74,0.06,138
16138,Oat Milk,62,1.55,2.54,2.08,8.86,0.67,1.12,0.08,99
16139,Soy Milk,54,1.11,4.23,5.3,5.26,0.17,2.48,0.05,134
16140,Whole Milk,70,5.67,2.31,2.19,9.85,0.18,6.28,0.24,148
16141,Whole Milk,46,4.8,1.54,1.65,9.95,0.43,1.34,0.76,85
16142,Whole Milk,53,4.88,4.93,10.01,7.14,0.67,3.88,0.8,104
