Id,Product Name,Energy (kcal),Fat Proportion (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
16355.0,Soy Milk,52.0,4.23,4.43,2.81,3.27,0.07,7.33,0.3,104.0
16356.0,Almond Milk,42.0,5.29,1.53,3.84,0.51,0.14,2.83,0.66,108.0
16357.0,Cashew Milk,66.0,5.84,,9.27,9.21,0.62,4.99,0.51,110.0
16358.0,Skim Milk,66.0,2.88,0.61,6.01,7.0,0.14,2.19,,93.0
16359.0,,61.0,1.02,0.97,3.88,,0.52,4.28,0.91,146.0
16360.0,Cashew Milk,62.0,4.2,0.29,10.24,2.31,0.3,5.95,0.87,146.0
16361.0,Coconut Milk,50.0,5.42,2.56,6.62,,0.32,,0.24,124.0
16362.0,2% Milk,40.0,2.76,2.12,8.0,2.39,0.93,1.13,0.37,112.0
16363.0,2% Milk,75.0,4.43,2.81,1.47,,0.11,6.76,0.71,122.0
,Almond Milk,62.0,5.15,,4.98,2.44,0.74,,0.78,91.0
16365.0,,77.0,7.42,3.82,2.42,5.9,0.38,3.1,0.63,105.0
,Whole Milk,42.0,5.28,3.63,6.98,6.5,0.14,4.23,0.42,85.0
16367.0,Oat Milk,47.0,1.9,3.56,,7.38,,6.73,0.65,143.0
16368.0,Coconut Milk,59.0,,4.53,8.14,5.38,0.96,4.05,,126.0
,Oat Milk,80.0,6.66,1.65,9.01,2.47,0.72,3.45,0.85,109.0
16370.0,Coconut Milk,61.0,,,9.2,4.23,0.24,3.04,0.67,142.0
16371.0,Oat Milk,77.0,2.91,3.0,1.9,0.9,0.82,6.72,0.6,104.0
16372.0,Coconut Milk,54.0,3.05,2.72,2.28,8.38,,2.37,0.72,98.0
16373.0,Coconut Milk,64.0,6.7,0.36,5.82,,0.25,1.57,0.92,124.0
16374.0,Skim Milk,49.0,,4.13,4.45,4.63,0.49,4.91,0.63,89.0
,Skim Milk,50.0,1.1,2.57,6.9,3.11,0.55,1.78,0.39,
16376.0,Soy Milk,50.0,3.48,2.98,1.16,1.71,0.26,4.7,0.49,101.0
16377.0,Skim Milk,63.0,2.99,3.57,4.69,9.99,0.01,1.47,0.59,117.0
16378.0,2% Milk,54.0,1.69,1.04,,9.9,0.5,5.75,0.09,95.0
16379.0,2% Milk,80.0,5.57,4.09,2.47,9.89,0.78,6.84,0.31,123.0
16380.0,Cashew Milk,80.0,6.3,2.88,10.92,5.36,0.09,5.69,0.08,148.0
16381.0,Almond Milk,49.0,1.8,2.44,7.49,4.58,0.89,,0.07,
16382.0,Cashew Milk,,4.37,2.08,1.34,4.03,0.17,4.91,0.17,90.0
16383.0,2% Milk,,2.05,0.33,8.69,5.33,,3.05,0.87,98.0
16384.0,Soy Milk,49.0,5.25,3.47,6.87,5.43,0.28,7.71,0.63,124.0
,Soy Milk,51.0,1.59,4.24,6.56,9.44,0.53,5.03,0.8,131.0
16386.0,Coconut Milk,49.0,5.76,2.12,6.78,3.58,0.58,1.48,0.9,97.0
16387.0,Almond Milk,59.0,,0.96,5.96,,0.78,3.63,0.72,98.0
16388.0,Whole Milk,60.0,3.54,0.64,7.67,7.85,0.9,1.38,0.61,94.0
16389.0,Skim Milk,78.0,6.08,,2.03,4.03,0.81,2.14,0.63,
16390.0,Almond Milk,57.0,6.09,4.13,1.88,3.99,0.94,6.18,0.73,101.0
16391.0,Soy Milk,51.0,6.51,1.6,10.79,9.15,0.45,,0.37,
16392.0,Oat Milk,66.0,7.72,1.13,,2.89,0.44,4.46,0.82,139.0
16393.0,2% Milk,56.0,2.69,1.62,10.52,5.96,0.04,,0.34,87.0
16394.0,Coconut Milk,71.0,1.52,1.14,8.1,1.28,0.56,6.16,0.25,86.0
16395.0,Almond Milk,79.0,5.36,4.93,2.01,4.03,0.72,6.97,0.03,88.0
16396.0,Almond Milk,49.0,,3.19,7.05,6.87,,3.18,0.38,103.0
16397.0,2% Milk,59.0,3.32,4.22,2.12,4.22,0.38,,0.37,136.0
16398.0,Skim Milk,63.0,2.78,4.32,2.28,0.94,0.74,7.72,0.24,112.0
16399.0,Whole Milk,80.0,6.55,4.42,11.94,3.21,0.78,2.32,0.84,126.0
16400.0,Soy Milk,60.0,,0.82,5.94,2.25,0.86,1.54,0.24,96.0
16401.0,Skim Milk,55.0,4.77,2.34,2.16,9.53,0.89,7.23,0.27,
16402.0,Almond Milk,69.0,1.82,,,,0.02,,,88.0
,Oat Milk,60.0,5.74,1.29,1.69,6.29,0.49,5.97,0.5,124.0
16404.0,Cashew Milk,,1.52,0.2,10.14,6.1,0.55,3.75,0.19,102.0
16405.0,2% Milk,66.0,6.2,0.91,,5.78,0.61,5.94,0.79,101.0
16406.0,Whole Milk,59.0,,4.0,8.27,6.37,0.26,,0.17,104.0
16407.0,Almond Milk,49.0,3.54,4.26,,8.89,,5.53,0.19,146.0
16408.0,Almond Milk,57.0,4.69,4.22,,1.1,0.05,1.67,0.29,109.0
16409.0,Skim Milk,56.0,4.05,3.61,6.82,,0.89,6.07,0.1,135.0
16410.0,2% Milk,59.0,2.98,2.06,4.07,5.94,0.21,2.74,1.0,133.0
16411.0,Oat Milk,52.0,3.34,,8.51,5.62,0.23,6.91,0.98,85.0
16412.0,Coconut Milk,47.0,6.76,3.06,11.79,2.95,0.71,,0.66,107.0
16413.0,Soy Milk,68.0,7.19,4.81,9.65,6.32,0.26,2.47,0.56,110.0
16414.0,Whole Milk,48.0,7.08,3.07,10.59,0.56,0.97,7.67,0.71,148.0
16415.0,Whole Milk,54.0,6.71,2.89,9.74,,0.85,3.87,0.44,130.0
16416.0,2% Milk,41.0,6.22,4.12,1.5,9.64,0.47,4.11,0.02,138.0
16417.0,2% Milk,49.0,5.79,0.21,4.38,5.34,0.06,7.28,0.8,80.0
16418.0,Coconut Milk,63.0,6.29,3.85,10.94,3.87,0.32,3.05,0.57,
16419.0,Whole Milk,79.0,,4.46,11.17,1.57,,5.76,0.04,90.0
16420.0,2% Milk,42.0,4.33,1.73,10.14,5.46,0.51,1.17,0.67,101.0
16421.0,,41.0,2.04,2.5,,2.19,0.26,2.76,0.02,140.0
16422.0,Oat Milk,59.0,6.53,1.13,1.09,0.73,0.39,3.35,0.76,90.0
,Soy Milk,48.0,4.64,4.01,5.13,8.87,0.39,1.66,0.37,
16424.0,Whole Milk,63.0,3.43,2.16,5.12,1.54,0.75,4.25,0.45,118.0
16425.0,Almond Milk,79.0,1.33,3.56,7.52,8.61,0.77,7.86,0.72,90.0
16426.0,Cashew Milk,70.0,2.25,3.92,9.84,5.63,0.99,1.7,0.41,116.0
16427.0,Soy Milk,,1.78,3.38,10.92,2.69,0.37,4.5,,82.0
16428.0,Soy Milk,,2.65,1.83,6.76,,0.11,5.63,0.95,136.0
,Cashew Milk,47.0,4.41,2.91,10.2,,0.79,6.1,0.69,101.0
16430.0,Almond Milk,,5.99,1.5,5.86,3.32,0.21,5.08,0.77,105.0
16431.0,2% Milk,52.0,2.64,,5.76,3.15,0.79,1.45,0.02,102.0
16432.0,Skim Milk,62.0,4.71,2.44,9.11,,0.91,3.38,0.33,89.0
16433.0,Coconut Milk,70.0,2.05,0.96,9.24,9.37,0.01,7.54,0.52,136.0
16434.0,Coconut Milk,64.0,1.7,0.33,11.92,8.91,0.55,5.04,0.85,80.0
16435.0,,70.0,1.69,1.08,,7.2,0.49,2.69,0.05,145.0
,2% Milk,,6.42,1.87,2.85,,0.27,4.5,0.58,133.0
16437.0,Skim Milk,73.0,5.4,,10.78,1.64,0.95,6.54,0.36,106.0
16438.0,2% Milk,71.0,4.32,2.01,7.69,,0.16,6.58,0.86,88.0
16439.0,Almond Milk,56.0,2.17,4.39,7.48,1.97,0.64,,0.74,146.0
16440.0,Cashew Milk,56.0,3.15,0.49,10.5,8.35,,5.7,0.25,84.0
16441.0,Whole Milk,77.0,4.51,1.59,,9.03,0.79,5.08,0.78,81.0
16442.0,Oat Milk,72.0,0.73,2.82,11.68,7.54,0.01,4.46,0.48,94.0
16443.0,Whole Milk,,,2.0,,4.02,0.89,2.06,0.05,127.0
16444.0,Soy Milk,,7.09,1.24,5.12,6.72,0.59,5.22,0.26,130.0
16445.0,Coconut Milk,76.0,6.1,4.91,8.07,2.02,0.66,4.4,0.89,97.0
16446.0,Skim Milk,70.0,2.61,4.79,2.02,7.63,,6.29,0.55,94.0
16447.0,Soy Milk,44.0,7.24,1.67,4.46,4.1,0.85,4.65,0.69,88.0
16448.0,Coconut Milk,78.0,3.24,4.0,7.26,4.5,0.53,3.72,0.53,
16449.0,Soy Milk,62.0,6.85,0.83,2.44,0.76,0.35,,0.98,91.0
16450.0,Coconut Milk,70.0,2.5,1.95,1.91,6.59,0.02,2.47,,101.0
16451.0,,48.0,7.52,1.47,5.87,7.11,0.57,3.28,0.19,
16452.0,Oat Milk,59.0,3.13,1.97,7.39,1.24,0.25,7.0,0.91,96.0
16453.0,Cashew Milk,68.0,6.16,1.53,8.68,6.42,0.9,3.07,0.81,104.0
16454.0,Oat Milk,40.0,5.66,4.15,6.51,3.89,0.17,4.06,0.83,106.0
16455.0,Coconut Milk,76.0,2.14,,3.9,1.28,0.63,1.73,0.85,125.0
16456.0,Almond Milk,44.0,4.65,1.69,9.27,5.64,0.68,2.82,0.29,107.0
16457.0,Oat Milk,55.0,3.85,4.21,1.98,2.32,,1.87,0.39,
16458.0,Soy Milk,52.0,4.64,3.95,5.51,6.94,0.95,7.65,0.6,95.0
16459.0,Oat Milk,,3.27,1.73,6.01,4.01,0.17,4.58,,147.0
16460.0,,,1.77,4.76,5.8,0.58,0.73,4.49,0.5,126.0
16461.0,Cashew Milk,52.0,,0.67,8.78,0.8,0.91,,,136.0
16462.0,Skim Milk,69.0,3.72,0.91,8.17,0.77,0.48,6.83,0.65,113.0
16463.0,Soy Milk,53.0,3.44,3.68,4.47,1.27,0.21,5.95,0.11,126.0
16464.0,Coconut Milk,79.0,2.96,4.5,9.93,4.73,0.29,6.37,0.02,111.0
16465.0,Cashew Milk,59.0,7.09,4.19,2.47,3.42,0.0,1.96,,82.0
16466.0,2% Milk,79.0,3.33,2.25,8.42,1.86,0.41,2.28,,130.0
16467.0,Almond Milk,59.0,3.28,,11.78,0.74,0.15,,0.91,121.0
16468.0,Skim Milk,43.0,6.41,3.43,1.31,3.31,0.25,6.34,,128.0
16469.0,Oat Milk,,8.0,,2.06,4.65,0.46,3.68,,96.0
16470.0,Almond Milk,51.0,7.62,2.87,6.49,3.6,0.91,7.81,0.02,122.0
,Cashew Milk,63.0,3.75,4.99,,1.19,0.11,6.49,0.23,113.0
,Skim Milk,41.0,,1.06,5.97,3.83,0.37,7.69,0.65,141.0
16473.0,,80.0,6.31,1.52,7.98,5.5,0.13,2.92,1.0,88.0
16474.0,2% Milk,,1.71,4.52,9.36,8.82,0.42,7.81,0.63,
16475.0,,67.0,,4.59,3.12,2.81,0.07,6.36,0.98,88.0
16476.0,Coconut Milk,71.0,4.2,2.49,6.83,8.91,,5.05,0.42,128.0
16477.0,2% Milk,50.0,5.75,4.63,9.91,5.25,0.13,5.6,,126.0
16478.0,Almond Milk,64.0,2.26,2.7,,,0.16,,0.13,99.0
16479.0,Whole Milk,60.0,3.89,,1.05,,,6.28,0.93,137.0
16480.0,,51.0,7.0,2.45,7.28,6.99,,6.41,,96.0
,Cashew Milk,63.0,6.28,2.91,2.63,2.49,0.22,7.66,0.24,95.0
16482.0,Oat Milk,79.0,6.6,3.62,,0.65,0.87,2.04,0.49,146.0
16483.0,Cashew Milk,49.0,1.17,4.27,6.07,1.21,0.03,3.42,0.59,111.0
,Whole Milk,,,1.42,4.99,3.48,,3.77,,121.0
16485.0,Coconut Milk,46.0,3.96,4.75,6.38,6.4,0.28,4.34,0.62,113.0
16486.0,Skim Milk,74.0,1.59,,10.45,3.84,,5.88,0.22,141.0
16487.0,2% Milk,59.0,4.15,0.49,,7.15,,7.8,0.17,145.0
16488.0,Cashew Milk,69.0,1.4,4.72,5.72,0.77,,6.72,0.97,147.0
16489.0,Cashew Milk,,1.96,0.37,6.28,4.4,0.25,1.53,0.25,145.0
16490.0,Almond Milk,66.0,7.73,,,3.99,0.49,,0.54,
16491.0,Soy Milk,69.0,2.88,5.0,5.12,,0.3,7.64,0.11,109.0
16492.0,Whole Milk,47.0,6.52,3.91,8.6,3.11,0.15,3.82,0.41,82.0
16493.0,Whole Milk,75.0,0.91,3.92,4.61,,0.82,3.35,0.23,98.0
16494.0,Soy Milk,76.0,2.65,1.01,9.16,9.33,0.52,6.42,0.52,125.0
,Almond Milk,75.0,6.42,0.23,11.41,0.96,0.62,6.52,0.49,139.0
,Skim Milk,64.0,4.94,4.34,4.87,4.87,0.67,5.46,0.79,126.0
16497.0,,40.0,3.04,3.13,4.11,6.98,0.74,6.19,0.85,129.0
,2% Milk,75.0,2.16,4.47,11.81,9.25,0.41,,0.64,95.0
16499.0,Coconut Milk,67.0,1.62,,6.62,,0.8,3.28,0.16,136.0
16500.0,,66.0,7.3,3.93,11.68,,0.69,6.73,,97.0
16501.0,Cashew Milk,72.0,7.88,,8.04,6.44,0.13,3.76,0.42,125.0
16502.0,Almond Milk,71.0,4.19,0.96,8.63,7.9,0.92,,0.3,113.0
16503.0,Skim Milk,,5.83,4.21,3.16,4.24,0.7,4.13,0.38,92.0
16504.0,,66.0,,1.43,9.3,2.76,0.65,3.06,0.27,119.0
16505.0,2% Milk,73.0,6.66,3.52,2.2,7.19,0.91,3.71,0.22,98.0
16506.0,Coconut Milk,49.0,1.55,2.28,9.95,2.18,0.44,,,134.0
16507.0,2% Milk,71.0,0.68,1.8,4.87,8.35,0.04,5.12,0.77,133.0
16508.0,Skim Milk,61.0,5.67,3.42,3.35,9.99,0.64,6.72,0.34,144.0
16509.0,Coconut Milk,43.0,,,5.71,2.84,0.13,1.28,0.16,96.0
16510.0,Coconut Milk,47.0,6.59,1.32,7.17,8.4,0.65,3.51,0.92,124.0
16511.0,2% Milk,47.0,3.81,2.01,7.62,6.07,,4.19,0.68,93.0
,,,6.82,3.74,,9.35,0.85,3.28,0.46,138.0
16513.0,Soy Milk,41.0,4.55,0.68,11.8,8.73,0.44,7.03,0.06,140.0
16514.0,Coconut Milk,,4.05,1.29,11.0,9.08,0.38,1.79,0.13,104.0
,Oat Milk,,6.0,3.15,5.79,7.76,0.78,3.51,0.53,101.0
16516.0,Whole Milk,48.0,3.22,2.71,2.35,9.01,0.73,2.21,0.49,111.0
16517.0,2% Milk,55.0,5.79,1.55,11.4,5.41,0.4,2.48,0.21,124.0
,Coconut Milk,42.0,8.0,,11.38,,0.05,3.52,0.46,147.0
16519.0,2% Milk,47.0,1.26,4.41,5.01,4.86,0.01,5.11,,101.0
16520.0,Soy Milk,73.0,5.28,3.09,1.68,3.24,0.51,2.26,0.89,147.0
16521.0,Coconut Milk,79.0,2.3,2.04,7.61,,0.99,5.85,0.93,134.0
16522.0,2% Milk,74.0,4.39,3.83,3.65,,0.45,2.85,0.82,105.0
16523.0,,,1.14,2.29,5.48,0.83,0.41,6.84,0.5,135.0
16524.0,Almond Milk,,4.09,0.39,3.08,,0.01,4.69,0.1,129.0
16525.0,2% Milk,75.0,2.56,,10.23,2.68,0.65,3.64,0.68,109.0
16526.0,Cashew Milk,67.0,6.54,3.82,,3.55,0.65,2.71,0.37,116.0
16527.0,Skim Milk,43.0,5.32,4.18,4.75,7.36,0.05,3.64,,94.0
16528.0,Oat Milk,47.0,7.91,2.68,6.19,5.0,0.16,6.11,0.57,150.0
16529.0,Cashew Milk,78.0,1.11,2.69,9.68,8.73,0.18,2.94,0.43,89.0
16530.0,Almond Milk,80.0,5.53,2.26,1.17,4.77,0.71,4.86,0.04,99.0
16531.0,Soy Milk,48.0,,0.14,5.87,0.57,0.55,6.49,0.16,
,,47.0,1.17,,4.59,7.32,0.78,1.6,0.76,97.0
16533.0,Almond Milk,74.0,4.69,2.03,4.22,6.61,0.89,4.76,0.46,84.0
16534.0,Coconut Milk,54.0,6.79,1.54,6.99,2.45,0.25,1.29,0.04,89.0
16535.0,Skim Milk,62.0,5.46,2.35,11.2,9.47,0.7,3.35,0.9,83.0
16536.0,Almond Milk,,2.84,0.7,7.08,2.36,0.3,2.14,0.51,119.0
16537.0,Oat Milk,62.0,,4.12,6.3,2.96,0.85,1.97,0.2,
16538.0,Cashew Milk,66.0,3.19,4.44,8.27,,0.15,1.0,0.96,124.0
16539.0,Coconut Milk,72.0,5.07,3.16,3.52,7.56,0.5,7.71,0.59,92.0
,Soy Milk,62.0,6.2,2.01,5.77,3.13,,4.03,0.93,107.0
16541.0,,62.0,6.87,1.81,7.41,3.16,0.37,3.39,0.86,149.0
,Cashew Milk,77.0,,,7.03,8.47,0.08,7.76,0.97,90.0
16543.0,,54.0,5.21,3.74,5.67,3.29,0.57,1.43,0.24,137.0
16544.0,Soy Milk,78.0,,0.26,5.32,,0.73,4.78,0.32,148.0
16545.0,Skim Milk,52.0,1.23,1.8,,4.39,,5.1,,128.0
16546.0,Oat Milk,64.0,3.13,2.93,9.05,3.88,0.77,7.51,0.4,92.0
16547.0,Skim Milk,64.0,,0.25,8.26,,0.56,3.54,0.65,136.0
16548.0,Skim Milk,40.0,7.38,2.52,4.62,6.58,0.3,2.57,,87.0
16549.0,Skim Milk,73.0,4.16,,9.51,8.94,0.62,5.38,0.22,84.0
16550.0,Whole Milk,52.0,3.21,2.81,9.08,9.26,0.26,2.03,0.53,142.0
16551.0,Almond Milk,64.0,1.56,,9.57,0.73,0.73,5.44,0.24,93.0
16552.0,Soy Milk,43.0,1.68,1.28,6.21,5.59,0.78,4.39,1.0,145.0
,2% Milk,80.0,7.19,1.44,9.18,,0.62,3.9,0.41,83.0
16554.0,2% Milk,59.0,7.68,,8.3,1.0,0.33,5.76,0.63,140.0
16555.0,,69.0,,1.88,11.51,1.86,0.04,7.28,0.07,120.0
,Cashew Milk,,6.89,1.8,4.33,2.85,0.03,,0.92,112.0
16557.0,Oat Milk,40.0,3.74,,11.75,8.74,0.01,1.64,,137.0
16558.0,Oat Milk,79.0,5.04,3.0,3.2,2.96,0.15,2.12,,103.0
16559.0,,,7.79,4.95,7.69,8.28,0.59,5.36,0.58,
16560.0,Coconut Milk,72.0,6.6,,7.12,3.21,0.33,6.43,0.44,94.0
16561.0,Whole Milk,67.0,4.95,1.59,2.76,0.62,0.88,4.68,0.88,
16562.0,2% Milk,,5.05,,11.63,,0.99,7.63,0.89,120.0
16563.0,Coconut Milk,41.0,4.4,3.58,10.27,0.5,0.01,6.51,0.68,137.0
16564.0,,63.0,7.12,4.68,7.13,9.69,0.02,2.56,,118.0
16565.0,Soy Milk,75.0,5.93,,6.31,,0.93,6.59,0.39,116.0
16566.0,Coconut Milk,62.0,5.35,2.09,,3.59,0.22,3.44,,81.0
16567.0,Whole Milk,49.0,4.34,2.55,9.96,8.13,0.93,7.21,0.08,118.0
16568.0,Whole Milk,78.0,,1.3,4.07,5.05,0.14,7.2,0.78,140.0
16569.0,Soy Milk,70.0,5.05,0.32,9.98,8.45,0.42,6.52,1.0,82.0
16570.0,Coconut Milk,41.0,2.92,,8.82,3.65,,1.7,0.84,92.0
16571.0,Cashew Milk,66.0,4.18,4.75,8.62,3.3,,,0.87,90.0
16572.0,Almond Milk,48.0,6.53,1.24,10.92,1.96,0.28,,0.61,
16573.0,Oat Milk,49.0,,4.46,6.64,7.03,0.58,7.15,0.11,100.0
16574.0,Skim Milk,54.0,1.99,3.57,4.43,5.24,0.66,2.28,0.28,103.0
16575.0,Whole Milk,60.0,1.71,2.52,2.79,8.02,0.34,5.48,0.15,81.0
16576.0,Skim Milk,63.0,6.63,,4.12,7.75,0.09,2.12,0.36,136.0
16577.0,2% Milk,60.0,2.96,1.82,11.93,6.93,0.59,7.57,0.64,85.0
16578.0,Cashew Milk,56.0,1.33,,8.84,,0.4,1.18,0.92,128.0
16579.0,2% Milk,50.0,4.79,2.74,9.33,6.61,0.67,4.19,0.46,118.0
16580.0,Cashew Milk,54.0,4.81,1.48,1.38,3.58,1.0,7.09,0.12,132.0
16581.0,Whole Milk,,1.61,3.08,10.6,1.47,0.9,,0.14,104.0
16582.0,Almond Milk,,1.4,1.69,,2.32,0.75,5.59,0.68,87.0
16583.0,Cashew Milk,65.0,2.75,2.74,5.48,7.33,0.82,2.45,,134.0
16584.0,Almond Milk,53.0,3.88,2.8,10.94,8.26,0.99,1.08,0.17,146.0
16585.0,Cashew Milk,73.0,3.91,3.36,3.56,2.36,0.52,,,
16586.0,Coconut Milk,60.0,0.57,,5.49,,0.97,2.21,0.03,85.0
,Coconut Milk,60.0,7.21,4.06,3.39,,0.01,6.98,,138.0
16588.0,Cashew Milk,76.0,1.51,4.05,8.88,8.2,0.15,,0.69,116.0
16589.0,Almond Milk,53.0,7.1,,5.54,1.23,0.21,2.48,0.25,
16590.0,Soy Milk,40.0,6.86,1.95,9.16,6.81,0.87,6.34,0.18,150.0
,Whole Milk,78.0,7.8,2.4,3.18,1.0,0.6,3.66,0.84,119.0
,Almond Milk,50.0,1.23,2.64,,2.73,0.88,7.84,0.35,117.0
,Soy Milk,78.0,1.05,1.73,9.01,2.15,,2.7,0.68,143.0
16594.0,Almond Milk,75.0,5.09,4.86,10.79,4.43,0.62,5.18,0.99,136.0
16595.0,2% Milk,40.0,7.85,0.45,10.08,6.46,0.3,2.2,0.55,119.0
16596.0,Whole Milk,,,1.28,6.98,7.92,0.92,4.81,0.88,
16597.0,Whole Milk,56.0,2.3,4.19,7.71,4.69,0.43,3.83,0.31,80.0
16598.0,Almond Milk,48.0,2.77,1.89,4.5,0.92,0.95,1.44,,122.0
16599.0,Almond Milk,41.0,5.14,3.09,9.02,2.7,0.04,6.14,0.92,80.0
16600.0,2% Milk,63.0,2.74,3.8,3.5,4.96,0.59,5.77,0.33,136.0
16601.0,Skim Milk,41.0,4.09,2.42,5.11,6.22,0.93,4.06,0.42,83.0
,Cashew Milk,55.0,1.05,0.24,2.68,3.96,0.37,5.02,0.2,100.0
,Whole Milk,74.0,4.2,4.8,3.52,,0.48,2.42,0.97,119.0
16604.0,Whole Milk,61.0,1.71,0.93,11.62,4.52,0.63,5.84,0.83,140.0
16605.0,Whole Milk,62.0,3.77,0.5,7.08,7.24,0.17,,0.45,
16606.0,,78.0,5.47,3.32,2.55,9.21,0.52,6.46,0.74,119.0
,Whole Milk,56.0,7.02,4.08,7.87,6.41,,5.71,,103.0
16608.0,Skim Milk,71.0,5.09,1.23,2.1,5.98,0.99,4.95,0.87,
16609.0,Skim Milk,64.0,3.35,2.82,7.15,5.44,0.6,2.94,0.93,
16610.0,,55.0,5.21,3.83,11.52,,0.51,1.07,0.6,94.0
16611.0,Cashew Milk,51.0,3.76,3.85,11.52,7.67,0.42,4.55,0.92,114.0
,2% Milk,53.0,3.39,3.04,5.59,2.95,0.28,4.69,0.62,98.0
16613.0,Almond Milk,44.0,,1.92,,,0.99,1.34,,115.0
16614.0,Coconut Milk,45.0,,4.13,1.2,1.63,0.2,2.04,0.08,149.0
16615.0,Cashew Milk,,2.94,2.45,2.02,5.37,0.46,5.73,,95.0
16616.0,Soy Milk,72.0,3.34,2.69,7.33,,0.51,2.03,0.62,145.0
16617.0,2% Milk,49.0,3.22,,5.94,1.57,0.95,1.36,0.06,136.0
16618.0,Almond Milk,50.0,1.4,1.04,2.62,4.55,0.88,,0.69,149.0
16619.0,Soy Milk,68.0,6.62,2.08,10.29,9.51,0.66,5.53,1.0,110.0
16620.0,Soy Milk,76.0,0.86,2.59,3.3,5.13,0.65,1.35,0.7,84.0
16621.0,2% Milk,77.0,3.63,,4.72,7.03,0.14,3.66,0.64,103.0
16622.0,Skim Milk,71.0,2.2,0.78,5.48,4.16,0.15,3.36,0.1,116.0
16623.0,Soy Milk,50.0,5.88,3.28,1.35,8.54,0.89,6.99,0.45,91.0
16624.0,Cashew Milk,53.0,5.05,,7.89,4.96,0.66,,,136.0
16625.0,Almond Milk,52.0,6.08,4.1,5.63,,0.19,,0.37,144.0
16626.0,Coconut Milk,42.0,2.66,4.7,9.76,,0.57,4.96,0.34,90.0
16627.0,,40.0,3.53,4.31,11.28,7.99,0.55,7.5,0.41,96.0
16628.0,Oat Milk,60.0,7.07,2.34,1.5,6.96,0.48,3.77,0.93,143.0
16629.0,,55.0,3.53,3.53,,3.04,0.64,,0.12,122.0
16630.0,Skim Milk,54.0,3.82,0.19,5.78,5.97,,1.83,0.94,110.0
16631.0,Soy Milk,64.0,0.78,3.13,2.35,,0.42,1.92,0.05,121.0
16632.0,Soy Milk,64.0,1.56,,9.19,4.39,0.7,7.58,0.26,128.0
16633.0,2% Milk,75.0,5.41,4.28,,3.28,0.34,5.23,0.24,86.0
16634.0,2% Milk,68.0,5.5,3.17,1.84,6.56,,5.97,0.7,133.0
16635.0,2% Milk,79.0,6.42,,5.03,9.53,0.32,6.21,0.86,125.0
16636.0,2% Milk,41.0,0.8,1.47,6.33,7.91,0.19,4.8,0.69,138.0
16637.0,Oat Milk,47.0,6.28,4.59,9.0,9.19,0.2,3.19,,105.0
16638.0,Coconut Milk,40.0,2.93,,10.72,9.9,0.59,3.45,0.47,104.0
16639.0,2% Milk,41.0,5.27,4.05,3.02,6.31,0.26,2.35,,99.0
16640.0,Whole Milk,61.0,6.94,1.29,5.58,9.06,0.68,4.77,0.59,130.0
16641.0,2% Milk,,6.63,0.46,4.08,1.72,0.61,,0.14,120.0
16642.0,Oat Milk,51.0,0.61,3.72,11.13,,0.86,3.53,0.63,118.0
16643.0,,54.0,7.92,,9.15,,0.9,3.12,0.33,93.0
16644.0,Oat Milk,45.0,1.51,2.23,10.41,5.38,,1.1,0.08,86.0
16645.0,Coconut Milk,,1.98,4.67,4.12,,0.56,4.05,0.06,140.0
16646.0,Soy Milk,,2.6,0.78,11.5,9.7,0.69,3.51,0.94,92.0
16647.0,Coconut Milk,63.0,5.16,2.79,1.39,7.57,,4.95,0.95,132.0
16648.0,Oat Milk,67.0,,4.86,4.03,8.56,0.37,7.9,0.33,135.0
16649.0,Oat Milk,60.0,2.65,0.29,11.13,6.51,0.25,4.46,0.34,138.0
16650.0,Almond Milk,76.0,5.86,,11.34,3.96,0.39,4.91,0.42,82.0
,,,1.86,1.17,7.8,0.69,0.5,4.0,0.75,93.0
16652.0,Oat Milk,63.0,0.55,2.7,2.68,7.9,0.53,2.76,0.78,86.0
16653.0,Skim Milk,,7.52,2.52,11.17,6.17,,1.04,0.53,131.0
16654.0,Almond Milk,70.0,6.67,,3.14,3.46,0.29,2.18,,107.0
16655.0,Almond Milk,42.0,5.3,3.35,,1.71,1.0,7.25,,91.0
16656.0,Cashew Milk,,7.57,,11.03,1.51,0.53,7.92,0.45,108.0
16657.0,Coconut Milk,58.0,5.99,0.65,6.37,3.24,0.42,4.69,0.51,97.0
16658.0,Cashew Milk,52.0,2.88,,3.44,0.6,0.35,1.94,0.24,115.0
16659.0,Whole Milk,77.0,5.85,1.53,4.83,3.74,0.87,4.65,0.8,138.0
16660.0,,43.0,3.43,,4.64,4.23,0.75,4.15,0.69,
16661.0,Skim Milk,53.0,7.87,4.55,10.09,1.13,0.05,3.12,0.2,129.0
,Almond Milk,74.0,,1.96,5.32,9.39,0.35,5.56,0.59,102.0
16663.0,2% Milk,70.0,6.79,2.01,5.41,1.63,0.49,2.12,0.6,139.0
16664.0,Skim Milk,48.0,4.25,0.3,9.17,1.07,0.07,4.06,0.84,91.0
16665.0,Coconut Milk,58.0,3.42,0.92,8.21,1.25,,3.59,0.87,103.0
16666.0,Cashew Milk,57.0,3.27,0.81,8.69,0.68,0.99,3.27,0.92,138.0
16667.0,Whole Milk,71.0,3.89,0.35,5.19,6.39,0.42,,0.72,124.0
16668.0,Cashew Milk,62.0,7.54,2.67,2.0,9.18,0.15,5.52,,102.0
