Id,Product Name,Energy (kcal),Fat Content (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
15570.0,2% Milk,56.0,2.19,4.71,10.12,5.27,0.17,5.71,0.06,134.0
15571.0,Skim Milk,77.0,5.89,2.4,1.09,1.86,0.15,7.98,,117.0
15572.0,Skim Milk,80.0,,1.27,,2.72,0.3,2.55,,118.0
15573.0,Almond Milk,56.0,7.99,3.83,6.99,5.39,0.8,1.14,0.33,98.0
15574.0,Almond Milk,43.0,7.92,2.81,10.56,9.86,,7.77,0.03,145.0
15575.0,Oat Milk,61.0,5.68,2.24,6.68,3.24,0.33,,0.8,142.0
15576.0,Almond Milk,63.0,6.81,1.49,4.62,4.16,0.95,,0.82,144.0
15577.0,Oat Milk,50.0,7.02,2.44,3.14,7.11,0.01,4.83,0.44,125.0
15578.0,Cashew Milk,78.0,1.61,1.04,5.07,,0.45,7.39,,
15579.0,,69.0,1.88,4.2,6.26,7.03,0.86,7.37,0.15,
15580.0,Oat Milk,55.0,3.0,4.91,4.1,7.23,0.43,3.84,0.37,121.0
15581.0,Almond Milk,40.0,4.64,0.4,7.42,7.19,0.26,1.6,0.92,121.0
15582.0,Whole Milk,42.0,7.1,0.3,2.53,7.86,0.65,3.42,,
15583.0,Cashew Milk,61.0,2.21,4.76,1.02,3.0,0.96,1.97,0.32,94.0
15584.0,Soy Milk,54.0,7.71,3.38,6.7,6.22,0.2,4.2,0.85,109.0
15585.0,Almond Milk,74.0,4.1,4.15,4.83,5.17,0.92,6.99,0.57,124.0
15586.0,Almond Milk,68.0,6.97,3.41,,6.04,0.5,6.38,0.05,108.0
15587.0,Almond Milk,63.0,3.4,,5.46,8.49,0.21,,0.36,142.0
15588.0,Oat Milk,78.0,7.54,1.82,10.21,2.14,0.42,2.28,0.71,117.0
15589.0,Whole Milk,54.0,0.92,1.29,1.38,,0.38,5.28,0.76,128.0
15590.0,Skim Milk,76.0,6.78,3.27,8.03,4.04,0.2,1.76,0.65,88.0
15591.0,Soy Milk,65.0,1.44,0.88,7.48,3.04,,3.2,0.69,120.0
15592.0,,,5.2,4.94,6.5,7.18,0.22,1.37,0.6,
15593.0,Oat Milk,46.0,7.37,1.45,11.64,4.36,0.09,,0.83,99.0
15594.0,Skim Milk,66.0,4.43,2.94,,7.92,0.43,5.47,0.86,149.0
15595.0,Oat Milk,45.0,5.56,1.47,,3.71,0.35,1.11,,91.0
15596.0,Cashew Milk,41.0,3.14,0.5,3.86,5.12,0.52,6.56,0.73,
15597.0,Cashew Milk,66.0,,,11.59,4.97,0.21,5.78,,122.0
15598.0,Soy Milk,52.0,7.15,2.07,4.36,1.88,0.58,3.64,0.0,148.0
15599.0,Whole Milk,60.0,2.79,1.58,11.3,,0.13,5.67,,144.0
15600.0,,73.0,2.18,4.47,5.22,3.24,0.65,4.93,0.54,114.0
15601.0,Coconut Milk,50.0,,4.81,7.72,2.86,0.27,4.35,0.51,130.0
15602.0,Coconut Milk,40.0,1.95,1.94,2.07,,0.1,2.05,0.67,85.0
15603.0,,48.0,1.96,4.68,6.08,8.01,,1.29,0.65,96.0
15604.0,Whole Milk,67.0,2.77,0.92,10.36,2.21,0.37,5.78,0.48,120.0
15605.0,Skim Milk,66.0,2.44,,9.86,8.09,0.2,5.82,0.19,104.0
15606.0,Cashew Milk,79.0,4.81,,3.22,4.39,0.37,7.09,0.53,138.0
15607.0,2% Milk,67.0,3.73,3.36,4.48,1.56,1.0,5.27,0.3,96.0
15608.0,,79.0,3.79,1.69,6.03,,0.36,2.3,0.67,97.0
15609.0,Coconut Milk,78.0,4.09,2.64,8.14,5.05,0.32,,0.8,104.0
15610.0,2% Milk,59.0,7.0,,,1.51,0.37,7.98,0.7,83.0
15611.0,Cashew Milk,65.0,6.3,0.18,4.1,,0.5,4.37,0.2,
15612.0,Cashew Milk,77.0,2.54,0.57,11.85,5.44,0.93,2.31,0.13,80.0
15613.0,Cashew Milk,,6.64,4.31,,3.58,0.7,7.67,,128.0
15614.0,Skim Milk,49.0,3.95,1.3,4.0,6.83,0.95,7.58,0.03,117.0
15615.0,Soy Milk,56.0,4.64,3.95,,7.72,0.17,,0.45,109.0
15616.0,Whole Milk,73.0,6.81,4.13,7.99,1.51,0.62,7.63,0.84,117.0
15617.0,Almond Milk,63.0,7.65,1.12,9.3,9.85,0.89,2.63,0.66,100.0
15618.0,2% Milk,59.0,,3.91,6.94,1.23,0.43,5.2,,127.0
15619.0,2% Milk,43.0,,,1.72,8.1,0.68,2.31,0.44,99.0
15620.0,Almond Milk,73.0,3.32,4.01,1.3,,0.04,3.21,0.72,92.0
15621.0,,47.0,6.93,3.98,5.01,5.51,0.78,,0.48,116.0
,Oat Milk,,3.21,3.49,11.95,2.93,0.39,4.55,0.51,147.0
15623.0,Almond Milk,80.0,2.34,2.52,7.02,7.64,0.25,2.09,0.87,120.0
15624.0,Coconut Milk,48.0,2.65,2.65,1.2,1.02,0.13,1.11,0.21,139.0
15625.0,,70.0,4.91,,11.22,2.96,0.06,1.49,0.14,119.0
15626.0,,48.0,0.86,4.45,10.13,5.97,,3.83,0.91,81.0
15627.0,Cashew Milk,43.0,6.62,3.99,2.74,3.19,,5.46,0.68,97.0
15628.0,2% Milk,48.0,,,4.68,6.94,0.48,4.38,0.99,91.0
15629.0,Whole Milk,80.0,7.71,3.63,6.43,1.08,,1.76,0.43,95.0
15630.0,Coconut Milk,52.0,7.77,2.45,,8.25,0.93,4.78,0.84,143.0
,2% Milk,61.0,0.7,4.85,2.46,,,2.46,0.51,126.0
15632.0,Almond Milk,57.0,5.67,0.62,3.78,9.27,0.52,1.02,0.54,147.0
15633.0,Coconut Milk,46.0,6.14,,8.79,6.47,0.61,4.54,0.19,
15634.0,,80.0,1.7,,5.55,0.86,0.46,2.17,,122.0
15635.0,Whole Milk,,1.42,2.59,1.16,1.18,0.97,1.95,0.08,141.0
15636.0,Almond Milk,48.0,0.82,1.56,2.64,5.05,0.34,,0.92,81.0
,2% Milk,61.0,7.67,3.91,11.68,5.78,0.4,5.86,0.58,144.0
15638.0,Coconut Milk,,3.65,3.08,4.15,,0.59,,0.76,137.0
15639.0,Coconut Milk,49.0,,1.55,1.29,8.24,0.93,4.7,0.13,127.0
15640.0,Soy Milk,,,4.46,10.99,2.86,0.45,7.07,0.42,83.0
15641.0,Coconut Milk,51.0,1.57,1.8,5.04,,0.39,2.77,0.76,132.0
15642.0,Coconut Milk,56.0,5.15,1.47,9.1,8.52,0.65,2.22,0.51,
15643.0,Soy Milk,62.0,4.52,1.28,4.81,8.99,0.73,,0.13,132.0
15644.0,Coconut Milk,,5.86,3.13,4.5,5.92,0.79,7.13,0.55,
15645.0,Oat Milk,73.0,5.08,1.41,8.16,7.44,0.45,4.52,0.21,
,Almond Milk,72.0,6.03,3.04,8.2,7.86,0.16,4.6,0.21,97.0
15647.0,Oat Milk,70.0,6.3,2.58,5.28,,0.25,1.17,0.79,140.0
15648.0,Soy Milk,54.0,7.44,4.87,9.62,4.05,0.25,1.04,0.48,96.0
15649.0,,,2.01,2.77,,0.59,,3.31,0.43,92.0
15650.0,Soy Milk,59.0,6.12,1.72,1.53,1.34,0.53,7.45,0.28,121.0
15651.0,Cashew Milk,54.0,2.02,2.3,2.02,7.01,0.55,2.22,0.37,84.0
,Cashew Milk,70.0,6.25,4.59,9.28,6.62,,3.2,0.51,86.0
15653.0,Skim Milk,74.0,7.9,3.19,6.02,,0.53,5.26,0.88,146.0
15654.0,Cashew Milk,49.0,4.73,3.05,2.41,4.11,0.39,4.12,0.59,81.0
15655.0,Almond Milk,56.0,7.52,0.25,7.22,2.96,0.32,5.12,0.89,112.0
15656.0,2% Milk,42.0,,1.98,2.61,1.6,0.06,7.52,0.43,110.0
,,72.0,7.43,3.72,7.22,6.75,0.62,7.09,0.6,115.0
,,,5.47,3.65,4.1,6.99,0.89,3.16,0.05,141.0
15659.0,Oat Milk,,3.72,0.16,11.14,3.29,0.63,7.48,0.29,144.0
15660.0,Oat Milk,70.0,,2.44,,1.69,,4.74,0.2,86.0
15661.0,Almond Milk,44.0,7.43,2.42,6.23,5.48,0.23,4.03,0.17,137.0
,,80.0,3.43,1.93,11.65,4.97,0.98,1.06,0.45,108.0
15663.0,Cashew Milk,54.0,6.73,1.37,2.32,,0.54,5.6,0.6,106.0
15664.0,Oat Milk,56.0,4.07,1.62,11.53,9.25,,3.76,0.83,130.0
15665.0,,,3.68,4.33,5.4,8.47,0.59,3.59,0.09,122.0
15666.0,Almond Milk,54.0,5.27,1.02,5.21,8.37,0.3,3.96,0.97,87.0
15667.0,Almond Milk,60.0,7.16,1.55,,4.42,,2.7,0.95,120.0
15668.0,Soy Milk,50.0,7.93,,,7.74,0.91,3.5,0.05,147.0
15669.0,Soy Milk,49.0,3.24,0.69,4.92,,0.34,6.87,0.87,87.0
15670.0,Coconut Milk,44.0,1.21,4.49,9.79,9.15,0.77,5.95,0.84,136.0
15671.0,2% Milk,65.0,5.49,4.8,10.27,2.81,0.11,4.78,0.19,138.0
15672.0,Coconut Milk,,6.03,3.27,8.78,8.19,0.01,6.34,,94.0
15673.0,Coconut Milk,,,4.65,7.37,0.94,0.21,2.57,0.73,138.0
15674.0,Cashew Milk,45.0,4.85,1.33,6.85,6.96,0.7,7.16,0.84,113.0
15675.0,Cashew Milk,70.0,5.63,1.26,2.55,7.05,0.66,4.19,0.66,143.0
,2% Milk,78.0,3.47,2.52,4.06,2.06,0.21,6.1,,141.0
,2% Milk,67.0,5.1,1.09,2.93,0.99,0.45,3.1,0.95,84.0
15678.0,Whole Milk,46.0,3.98,1.06,3.35,4.87,0.93,,0.47,149.0
15679.0,Cashew Milk,60.0,3.39,1.74,6.44,,0.22,3.16,,139.0
15680.0,Soy Milk,74.0,,0.74,9.97,9.31,0.2,6.35,0.72,90.0
,Coconut Milk,,1.95,4.04,11.75,7.53,0.83,6.92,0.68,119.0
,Whole Milk,76.0,5.9,2.48,7.41,,0.6,4.52,0.77,91.0
15683.0,Coconut Milk,60.0,3.33,1.01,1.84,7.47,0.4,6.56,0.25,93.0
15684.0,Oat Milk,42.0,6.52,4.74,5.88,4.8,0.1,5.97,0.88,128.0
15685.0,Soy Milk,58.0,5.77,2.02,2.28,8.21,0.79,2.16,0.76,122.0
15686.0,Soy Milk,72.0,5.62,1.61,9.61,8.43,0.83,,0.23,140.0
,,,2.11,2.85,8.06,2.31,0.63,7.16,0.58,127.0
15688.0,Soy Milk,41.0,7.64,0.9,8.37,3.84,0.81,5.23,0.94,146.0
15689.0,Skim Milk,71.0,7.46,4.7,6.94,5.91,,1.65,0.66,82.0
15690.0,,63.0,3.81,0.38,5.49,2.05,,1.19,0.72,128.0
15691.0,Cashew Milk,70.0,0.75,2.76,10.23,8.55,0.23,2.29,,
15692.0,Cashew Milk,66.0,4.14,3.67,7.82,,0.94,2.95,0.88,87.0
15693.0,2% Milk,65.0,6.79,3.77,1.97,3.48,0.2,4.11,0.13,105.0
15694.0,,,1.36,2.22,10.56,8.12,0.8,4.24,0.16,120.0
15695.0,Cashew Milk,61.0,7.86,2.15,3.83,4.71,0.23,5.49,0.69,106.0
,Whole Milk,,7.41,2.34,9.62,3.34,0.38,6.61,0.79,120.0
15697.0,,47.0,6.14,1.01,2.21,4.63,0.09,,0.41,117.0
15698.0,2% Milk,74.0,6.71,4.02,2.1,3.58,0.39,2.3,0.22,116.0
15699.0,Soy Milk,,6.77,2.89,3.88,0.86,,6.58,,86.0
15700.0,Whole Milk,43.0,3.29,3.32,5.27,5.14,0.27,7.66,,107.0
15701.0,2% Milk,46.0,4.48,4.42,,2.34,,4.95,0.62,
15702.0,Soy Milk,63.0,5.2,0.38,,3.46,0.49,1.35,0.17,146.0
15703.0,Coconut Milk,76.0,7.45,3.35,9.95,3.2,0.87,1.7,,95.0
15704.0,Skim Milk,68.0,6.22,0.14,5.52,1.13,0.83,4.73,0.83,101.0
15705.0,Whole Milk,75.0,1.04,1.26,6.95,8.78,0.78,7.7,1.0,116.0
15706.0,Skim Milk,71.0,4.35,,7.04,5.05,0.34,,,124.0
,,63.0,1.67,1.31,7.6,3.38,,3.81,0.88,120.0
15708.0,2% Milk,49.0,2.98,0.57,1.59,2.56,0.39,7.6,0.14,103.0
15709.0,Skim Milk,52.0,4.86,3.66,3.2,4.95,0.39,5.45,0.44,92.0
15710.0,Oat Milk,66.0,4.28,1.68,6.03,6.95,,2.9,0.3,146.0
15711.0,Soy Milk,67.0,6.82,3.28,2.86,7.66,0.25,5.82,0.38,
15712.0,Whole Milk,71.0,1.92,3.39,7.92,6.45,0.01,6.63,0.78,
15713.0,,78.0,4.11,2.1,,,0.08,4.06,0.83,146.0
15714.0,Cashew Milk,58.0,2.12,1.03,11.24,2.17,0.07,6.53,,113.0
15715.0,Coconut Milk,51.0,4.08,0.45,5.55,1.89,0.12,3.27,0.65,110.0
15716.0,Oat Milk,73.0,3.39,2.54,7.5,0.93,0.47,6.8,0.71,120.0
,Skim Milk,46.0,,2.39,9.86,0.95,0.09,4.42,0.95,86.0
15718.0,2% Milk,,5.4,0.55,2.14,,0.82,6.75,0.48,118.0
15719.0,Cashew Milk,63.0,5.4,4.79,5.57,9.8,0.69,7.03,0.67,109.0
15720.0,Coconut Milk,63.0,6.82,4.51,8.43,1.08,0.53,1.4,0.19,89.0
15721.0,Oat Milk,65.0,7.14,,5.52,3.2,0.14,2.73,0.93,105.0
15722.0,Whole Milk,66.0,5.05,2.3,2.22,2.45,0.19,1.84,0.33,113.0
15723.0,Skim Milk,50.0,5.1,0.52,5.41,7.52,0.34,1.16,0.92,110.0
15724.0,Almond Milk,,2.59,4.15,9.49,9.82,0.32,5.74,0.49,141.0
15725.0,Whole Milk,44.0,6.58,1.09,8.81,8.67,,3.99,0.81,103.0
15726.0,Whole Milk,48.0,0.75,3.93,4.94,2.72,0.55,4.43,0.17,146.0
15727.0,2% Milk,62.0,6.58,,3.16,1.12,0.56,4.01,0.19,98.0
15728.0,Almond Milk,75.0,4.6,1.73,9.96,4.73,,1.12,0.61,100.0
15729.0,2% Milk,74.0,6.25,4.65,6.19,3.22,0.85,2.19,0.98,85.0
15730.0,Cashew Milk,55.0,2.38,4.13,7.12,3.56,0.84,5.06,0.08,100.0
15731.0,2% Milk,43.0,7.75,0.47,,7.77,0.09,5.98,0.2,113.0
15732.0,2% Milk,63.0,3.54,2.38,5.78,6.5,,7.1,0.6,117.0
15733.0,Skim Milk,78.0,2.15,4.87,9.86,8.67,0.65,7.51,0.77,99.0
15734.0,,58.0,5.14,0.46,6.39,2.51,0.35,7.39,0.87,149.0
15735.0,,43.0,4.02,3.32,3.71,9.73,0.34,7.65,0.81,113.0
15736.0,Cashew Milk,44.0,1.22,,4.58,2.52,0.56,1.22,0.82,94.0
15737.0,Coconut Milk,49.0,2.48,4.78,8.83,,0.91,1.73,0.76,93.0
15738.0,Oat Milk,42.0,1.57,1.35,8.91,4.2,1.0,6.61,0.67,95.0
15739.0,Whole Milk,48.0,3.97,4.48,4.94,3.92,0.66,2.61,0.97,104.0
15740.0,Whole Milk,64.0,5.89,1.53,9.46,,0.36,5.19,0.83,148.0
15741.0,Skim Milk,74.0,0.63,4.44,4.44,6.75,0.21,4.21,0.83,146.0
15742.0,,,5.14,1.03,2.98,9.5,0.29,7.05,0.66,103.0
15743.0,Almond Milk,49.0,7.75,4.73,4.74,,0.96,4.36,0.12,82.0
15744.0,Almond Milk,,1.37,3.63,9.56,,0.38,4.17,0.7,101.0
15745.0,Whole Milk,58.0,3.26,3.35,3.01,3.82,0.83,1.79,0.83,139.0
15746.0,Almond Milk,51.0,5.95,3.43,8.16,9.07,0.41,5.82,,129.0
15747.0,Whole Milk,60.0,3.35,0.54,1.89,4.23,0.74,3.74,0.08,87.0
15748.0,Skim Milk,52.0,7.14,1.01,7.85,5.06,0.64,2.11,,
15749.0,Coconut Milk,67.0,0.6,0.25,1.19,9.54,0.57,1.65,0.32,95.0
15750.0,Soy Milk,76.0,4.94,1.72,1.14,2.45,0.18,,0.51,88.0
15751.0,Almond Milk,78.0,,1.64,,7.67,0.8,2.07,0.8,88.0
15752.0,Skim Milk,57.0,1.09,4.84,3.81,0.94,0.45,2.96,0.87,
,,75.0,7.61,2.37,7.52,6.17,0.16,7.51,0.69,82.0
15754.0,Cashew Milk,44.0,4.87,2.44,,7.41,0.6,3.84,0.17,131.0
15755.0,Coconut Milk,79.0,2.93,1.7,9.32,,0.79,7.75,,136.0
15756.0,Almond Milk,51.0,6.61,2.9,4.06,2.14,,3.53,,93.0
,Whole Milk,43.0,0.72,3.64,8.99,,0.96,2.2,0.6,141.0
15758.0,Cashew Milk,66.0,7.65,4.29,8.28,,,6.47,0.26,91.0
15759.0,Almond Milk,,2.83,3.71,3.67,7.62,0.82,1.61,0.09,109.0
15760.0,Soy Milk,59.0,6.74,1.82,2.94,0.94,0.26,6.47,,121.0
15761.0,,54.0,7.67,2.28,6.52,6.75,0.87,7.05,0.72,128.0
15762.0,Whole Milk,49.0,4.74,4.15,,8.53,0.63,1.1,0.37,113.0
15763.0,Skim Milk,69.0,7.47,1.96,8.41,2.25,0.0,3.11,0.16,150.0
15764.0,Almond Milk,57.0,4.54,0.48,8.82,4.83,,6.76,0.05,141.0
15765.0,Cashew Milk,,3.78,3.67,10.43,0.9,0.89,2.81,0.7,145.0
15766.0,,63.0,5.55,1.73,4.95,9.85,0.76,4.29,0.75,83.0
15767.0,2% Milk,71.0,0.86,2.19,7.88,8.03,0.08,1.28,0.17,142.0
15768.0,,79.0,4.53,1.26,4.93,8.14,0.94,4.16,,
15769.0,Whole Milk,73.0,,2.24,7.99,3.97,,6.72,0.86,111.0
15770.0,Skim Milk,67.0,6.25,1.21,3.37,3.63,0.13,1.29,0.94,130.0
15771.0,Almond Milk,77.0,2.1,,11.34,4.13,0.52,4.84,0.41,100.0
15772.0,Cashew Milk,76.0,1.74,,10.02,3.46,0.13,2.37,0.77,131.0
15773.0,Cashew Milk,74.0,5.03,0.59,8.75,2.54,0.79,6.44,0.91,136.0
15774.0,2% Milk,69.0,2.52,3.5,1.38,,0.49,1.68,0.67,82.0
15775.0,Soy Milk,73.0,3.77,0.67,8.47,2.87,0.35,3.73,0.42,
15776.0,Coconut Milk,41.0,7.6,1.08,6.34,9.34,0.2,,0.66,102.0
15777.0,Coconut Milk,72.0,,2.38,10.6,4.68,0.95,1.93,0.36,83.0
15778.0,Coconut Milk,52.0,0.63,4.12,1.34,4.59,0.86,5.47,0.96,82.0
15779.0,Coconut Milk,69.0,1.33,1.22,2.71,6.89,0.92,7.83,0.09,86.0
15780.0,Cashew Milk,67.0,4.59,0.29,9.01,0.59,0.02,5.75,,145.0
15781.0,Skim Milk,45.0,6.5,1.28,5.1,6.33,0.94,6.81,0.47,84.0
15782.0,Whole Milk,49.0,0.77,3.78,4.93,1.95,0.05,7.29,0.76,101.0
15783.0,,,5.04,3.62,7.05,5.86,,3.21,0.82,102.0
15784.0,2% Milk,73.0,4.7,4.42,9.23,6.12,0.82,3.4,0.68,
15785.0,Whole Milk,45.0,3.01,3.03,2.47,1.54,,7.08,,113.0
15786.0,2% Milk,65.0,2.09,3.89,3.81,5.26,0.86,,0.81,135.0
15787.0,Coconut Milk,69.0,5.21,1.36,9.75,2.87,,3.96,0.51,
15788.0,,42.0,3.12,3.81,9.22,7.66,0.94,2.42,0.49,104.0
,Whole Milk,79.0,4.29,4.79,5.5,9.09,0.28,,,128.0
15790.0,Almond Milk,50.0,,4.77,11.07,2.55,,3.04,0.17,101.0
15791.0,Coconut Milk,47.0,6.0,4.21,6.63,4.11,0.17,7.44,,118.0
15792.0,Oat Milk,72.0,5.45,0.3,5.65,4.49,0.51,6.1,0.18,150.0
15793.0,Whole Milk,73.0,6.86,3.45,7.9,7.77,0.09,7.09,,145.0
15794.0,2% Milk,74.0,7.32,1.03,8.37,3.55,0.36,3.81,0.32,106.0
15795.0,Almond Milk,74.0,3.73,1.53,5.81,3.91,0.35,6.67,0.04,112.0
15796.0,Cashew Milk,51.0,3.61,3.02,1.35,6.04,0.12,1.54,0.0,122.0
15797.0,Whole Milk,80.0,,4.4,11.68,5.51,,5.0,0.66,81.0
,Almond Milk,44.0,1.72,,1.73,9.31,0.21,6.89,0.26,112.0
15799.0,Soy Milk,55.0,1.42,2.6,1.33,6.33,0.42,7.25,0.34,84.0
15800.0,,73.0,,2.32,7.9,7.08,0.18,3.92,0.93,113.0
15801.0,Oat Milk,51.0,0.74,1.49,8.73,5.02,0.25,6.63,,99.0
15802.0,Oat Milk,79.0,2.55,0.27,8.79,2.94,,7.74,0.66,108.0
15803.0,Soy Milk,70.0,2.43,1.06,4.66,0.69,0.53,7.01,0.37,96.0
15804.0,Soy Milk,,7.47,2.52,6.43,1.19,,5.39,0.64,139.0
15805.0,Skim Milk,79.0,,4.54,5.51,3.05,0.96,6.84,0.53,84.0
15806.0,Soy Milk,,4.58,2.9,8.85,7.16,0.18,1.02,0.49,138.0
15807.0,Skim Milk,63.0,7.94,3.61,2.44,6.49,0.54,4.84,0.2,124.0
15808.0,Soy Milk,,7.73,1.41,11.1,2.47,0.27,4.24,0.39,128.0
15809.0,Skim Milk,57.0,6.96,2.43,3.03,6.41,0.13,6.58,0.36,142.0
,,55.0,3.05,3.98,5.86,5.92,,1.33,0.07,98.0
15811.0,Oat Milk,72.0,4.89,1.66,2.74,3.59,0.19,4.69,1.0,90.0
15812.0,,67.0,3.18,2.46,6.99,9.5,0.94,7.02,0.57,
15813.0,Whole Milk,70.0,2.63,1.55,7.19,6.34,0.02,5.56,0.21,129.0
15814.0,Soy Milk,80.0,3.99,2.02,2.9,7.74,0.38,2.82,0.46,118.0
15815.0,Skim Milk,67.0,5.3,3.94,10.8,,0.01,6.91,0.44,80.0
15816.0,,41.0,1.09,4.03,11.87,7.11,0.89,4.45,,123.0
15817.0,Coconut Milk,61.0,4.29,2.07,8.34,5.21,0.55,4.54,,106.0
15818.0,Cashew Milk,69.0,2.58,,8.1,,0.05,5.88,0.2,
15819.0,2% Milk,56.0,5.71,4.66,7.2,6.41,0.28,2.3,0.72,150.0
15820.0,Coconut Milk,,6.53,0.82,7.1,1.03,0.15,4.99,0.01,125.0
,Soy Milk,52.0,2.38,2.73,5.97,,0.76,6.69,,110.0
15822.0,2% Milk,64.0,,1.02,11.94,2.55,0.05,2.77,0.01,150.0
15823.0,Soy Milk,60.0,,2.34,3.81,7.01,0.57,7.63,0.21,112.0
15824.0,Whole Milk,49.0,4.41,0.12,5.1,6.81,0.52,6.38,0.11,114.0
15825.0,Coconut Milk,63.0,,3.24,7.39,0.69,0.01,6.68,0.22,
15826.0,Almond Milk,57.0,5.49,2.29,2.79,8.31,0.42,3.07,0.14,117.0
15827.0,Skim Milk,44.0,2.68,3.74,3.96,7.75,,6.49,0.84,92.0
15828.0,2% Milk,78.0,5.59,3.25,8.08,0.62,0.11,6.5,0.62,95.0
15829.0,Soy Milk,42.0,4.25,2.6,10.72,9.61,0.47,2.75,0.7,84.0
15830.0,Skim Milk,62.0,4.96,4.1,4.14,4.6,0.43,5.67,0.42,
15831.0,2% Milk,,6.01,3.1,11.35,2.83,0.58,6.68,0.61,98.0
15832.0,Skim Milk,43.0,4.29,0.77,1.32,7.37,0.26,6.42,0.3,
15833.0,Cashew Milk,56.0,1.04,1.61,7.39,4.09,0.83,1.15,0.43,141.0
15834.0,,51.0,3.99,3.52,4.05,7.69,0.84,3.2,0.19,122.0
15835.0,Cashew Milk,55.0,6.91,2.74,7.63,,0.72,2.78,0.74,113.0
15836.0,Cashew Milk,,7.94,0.59,6.19,6.75,0.38,5.32,0.88,119.0
,Whole Milk,61.0,2.55,2.02,4.1,1.01,0.85,4.63,0.5,135.0
15838.0,Almond Milk,57.0,7.81,3.13,5.19,0.95,0.15,,0.18,103.0
15839.0,Soy Milk,75.0,1.73,4.73,8.87,5.91,0.71,3.22,0.61,80.0
15840.0,Whole Milk,,7.98,4.91,7.94,9.98,0.71,6.23,0.58,149.0
15841.0,Almond Milk,69.0,1.31,3.85,4.06,6.01,0.14,6.14,0.19,126.0
15842.0,Oat Milk,,4.84,2.65,2.61,0.55,0.29,6.96,,
15843.0,Skim Milk,65.0,2.47,3.25,1.97,4.05,0.18,2.95,0.46,108.0
15844.0,Cashew Milk,55.0,7.26,0.91,6.69,9.27,0.38,6.04,0.84,98.0
,Whole Milk,55.0,,4.67,11.69,6.32,0.48,7.14,0.51,97.0
15846.0,Soy Milk,68.0,4.93,0.36,3.15,,0.81,3.45,0.99,96.0
15847.0,Skim Milk,45.0,1.27,4.31,,1.84,0.52,4.52,0.22,117.0
15848.0,Almond Milk,72.0,2.84,0.23,9.48,2.08,0.92,2.87,0.17,138.0
15849.0,Coconut Milk,80.0,1.16,2.98,1.68,,0.34,5.13,,124.0
15850.0,Oat Milk,,6.0,2.29,9.95,8.63,0.75,4.45,0.16,141.0
15851.0,Skim Milk,41.0,3.69,4.34,9.24,5.96,0.36,2.63,0.85,106.0
,Soy Milk,66.0,7.34,2.58,1.61,7.25,0.45,2.98,0.92,115.0
15853.0,Whole Milk,48.0,1.38,4.02,7.56,3.99,0.34,,0.84,108.0
,Almond Milk,76.0,0.84,3.27,3.35,9.76,0.97,7.86,,130.0
15855.0,2% Milk,43.0,0.51,4.64,11.08,3.26,0.95,4.53,0.11,141.0
15856.0,Oat Milk,,7.37,2.42,6.13,7.89,0.81,1.53,,147.0
,Cashew Milk,67.0,,2.74,8.73,5.28,0.68,6.99,0.28,116.0
15858.0,Almond Milk,77.0,2.72,1.67,4.86,4.24,0.28,1.13,,125.0
15859.0,Almond Milk,54.0,6.12,1.63,7.93,5.44,0.17,6.25,0.98,97.0
15860.0,Whole Milk,61.0,6.91,1.68,8.47,6.59,0.49,3.45,0.1,146.0
15861.0,Coconut Milk,76.0,,,5.5,3.98,0.11,3.81,,137.0
15862.0,Almond Milk,40.0,7.81,0.96,10.21,,0.87,6.87,0.92,115.0
15863.0,Soy Milk,75.0,7.74,3.88,8.94,7.49,,2.2,,111.0
15864.0,Cashew Milk,71.0,2.26,3.59,3.97,3.99,0.69,4.0,0.81,86.0
15865.0,2% Milk,61.0,7.77,0.57,7.17,4.39,0.13,,0.11,121.0
15866.0,Soy Milk,59.0,2.95,2.91,,,0.33,4.05,0.65,106.0
15867.0,Whole Milk,65.0,0.55,0.22,9.89,,0.98,5.95,0.18,118.0
15868.0,Coconut Milk,73.0,,3.66,6.28,2.28,0.02,2.47,0.33,
,Whole Milk,68.0,,1.12,,6.21,0.61,3.96,0.99,125.0
15870.0,Cashew Milk,51.0,3.87,1.46,2.55,5.78,0.35,,,91.0
15871.0,Almond Milk,70.0,4.97,0.4,9.24,1.11,0.25,5.41,0.37,116.0
15872.0,2% Milk,79.0,7.8,4.1,7.62,1.61,0.84,6.58,0.75,84.0
,Soy Milk,76.0,1.39,4.42,10.76,3.81,0.69,3.63,0.98,100.0
15874.0,Almond Milk,40.0,2.44,2.9,1.09,5.52,0.5,5.69,0.89,85.0
15875.0,,59.0,4.21,1.76,,8.35,0.66,3.14,0.14,129.0
15876.0,Whole Milk,54.0,4.23,0.99,9.82,9.69,0.03,,0.29,122.0
15877.0,Coconut Milk,55.0,7.34,0.26,3.87,3.38,0.91,,0.35,132.0
15878.0,,43.0,4.16,1.54,1.06,9.86,0.88,3.98,0.45,118.0
15879.0,Coconut Milk,59.0,6.33,4.89,9.06,9.4,0.8,5.01,0.56,135.0
15880.0,Almond Milk,76.0,6.51,4.02,,0.71,0.62,1.51,0.42,132.0
15881.0,Cashew Milk,55.0,5.02,2.97,3.48,8.07,0.53,,0.75,136.0
15882.0,Oat Milk,57.0,5.53,2.28,6.23,5.22,0.99,6.16,0.14,145.0
